# Chunk-averaged data for fix gmap and group gas
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Coord2 Ncount density/mass
100000 37280 331.00000000000296
  11387 24.25 101.25 0 0
  11388 24.25 101.75 0 0
  11389 24.25 102.25 0 0
  11390 24.25 102.75 0 0
  11391 24.25 103.25 0 0
  11392 24.25 103.75 0 0
  11393 24.25 104.25 0 0
  11394 24.25 104.75 0 0
  11395 24.25 105.25 0 0
  11396 24.25 105.75 0 0
  11397 24.25 106.25 0 0
  11398 24.25 106.75 0 0
  11399 24.25 107.25 0 0
  11400 24.25 107.75 0 0
  11401 24.25 108.25 0 0
  11402 24.25 108.75 0 0
  11403 24.25 109.25 0 0
  11404 24.25 109.75 0 0
  11405 24.25 110.25 0 0
  11406 24.25 110.75 0 0
  11407 24.25 111.25 0 0
  11408 24.25 111.75 0 0
  11409 24.25 112.25 0 0
  11410 24.25 112.75 0 0
  11411 24.25 113.25 0 0
  11412 24.25 113.75 0 0
  11413 24.25 114.25 0 0
  11414 24.25 114.75 0 0
  11415 24.25 115.25 0 0
  11416 24.25 115.75 0 0
  11417 24.25 116.25 0 0
  11418 24.75 0.25 0 0
  11419 24.75 0.75 0 0
  11420 24.75 1.25 0 0
  11421 24.75 1.75 0 0
  11422 24.75 2.25 0 0
  11423 24.75 2.75 0 0
  11424 24.75 3.25 0 0
  11425 24.75 3.75 0 0
  11426 24.75 4.25 0 0
  11427 24.75 4.75 0 0
  11428 24.75 5.25 0 0
  11429 24.75 5.75 0 0
  11430 24.75 6.25 0.0014 0.000624857
  11431 24.75 6.75 0.0042 0.00187457
  11432 24.75 7.25 0.0012 0.000535592
  11433 24.75 7.75 0.0026 0.00116045
  11434 24.75 8.25 0.0072 0.00321355
  11435 24.75 8.75 0.0102 0.00455253
  11436 24.75 9.25 0.0116 0.00517739
  11437 24.75 9.75 0.0086 0.00383841
  11438 24.75 10.25 0.0412 0.0183886
  11439 24.75 10.75 0.1386 0.0618608
  11440 24.75 11.25 0.108 0.0482032
  11441 24.75 11.75 0.0864 0.0385626
  11442 24.75 12.25 0.0656 0.029279
  11443 24.75 12.75 0.0698 0.0311536
  11444 24.75 13.25 0.0706 0.0315106
  11445 24.75 13.75 0.0682 0.0304395
  11446 24.75 14.25 0.0708 0.0315999
  11447 24.75 14.75 0.0702 0.0313321
  11448 24.75 15.25 0.0712 0.0317784
  11449 24.75 15.75 0.066 0.0294575
  11450 24.75 16.25 0.0708 0.0315999
  11451 24.75 16.75 0.0648 0.0289219
  11452 24.75 17.25 0.06 0.0267796
  11453 24.75 17.75 0.0614 0.0274044
  11454 24.75 18.25 0.0552 0.0246372
  11455 24.75 18.75 0.0664 0.0296361
  11456 24.75 19.25 0.0624 0.0278508
  11457 24.75 19.75 0.0656 0.029279
  11458 24.75 20.25 0.0764 0.0340993
  11459 24.75 20.75 0.0662 0.0295468
  11460 24.75 21.25 0.0634 0.0282971
  11461 24.75 21.75 0.0672 0.0299931
  11462 24.75 22.25 0.0734 0.0327603
  11463 24.75 22.75 0.0662 0.0295468
  11464 24.75 23.25 0.0576 0.0257084
  11465 24.75 23.75 0.0672 0.0299931
  11466 24.75 24.25 0.0578 0.0257977
  11467 24.75 24.75 0.0538 0.0240124
  11468 24.75 25.25 0.0598 0.0266903
  11469 24.75 25.75 0.0478 0.0213344
  11470 24.75 26.25 0.0396 0.0176745
  11471 24.75 26.75 0.036 0.0160677
  11472 24.75 27.25 0.0302 0.0134791
  11473 24.75 27.75 0.0252 0.0112474
  11474 24.75 28.25 0.0238 0.0106226
  11475 24.75 28.75 0.0154 0.00687342
  11476 24.75 29.25 0.0108 0.00482032
  11477 24.75 29.75 0.0104 0.00464179
  11478 24.75 30.25 0.0076 0.00339208
  11479 24.75 30.75 0.0068 0.00303502
  11480 24.75 31.25 0.0032 0.00142824
  11481 24.75 31.75 0.0024 0.00107118
  11482 24.75 32.25 0.0014 0.000624857
  11483 24.75 32.75 0.0006 0.000267796
  11484 24.75 33.25 0.0008 0.000357061
  11485 24.75 33.75 0.0002 8.92653e-05
  11486 24.75 34.25 0 0
  11487 24.75 34.75 0.001 0.000446326
  11488 24.75 35.25 0 0
  11489 24.75 35.75 0 0
  11490 24.75 36.25 0 0
  11491 24.75 36.75 0 0
  11492 24.75 37.25 0 0
  11493 24.75 37.75 0 0
  11494 24.75 38.25 0 0
  11495 24.75 38.75 0 0
  11496 24.75 39.25 0 0
  11497 24.75 39.75 0 0
  11498 24.75 40.25 0 0
  11499 24.75 40.75 0 0
  11500 24.75 41.25 0 0
  11501 24.75 41.75 0 0
  11502 24.75 42.25 0 0
  11503 24.75 42.75 0 0
  11504 24.75 43.25 0 0
  11505 24.75 43.75 0 0
  11506 24.75 44.25 0 0
  11507 24.75 44.75 0 0
  11508 24.75 45.25 0 0
  11509 24.75 45.75 0 0
  11510 24.75 46.25 0 0
  11511 24.75 46.75 0 0
  11512 24.75 47.25 0 0
  11513 24.75 47.75 0 0
  11514 24.75 48.25 0 0
  11515 24.75 48.75 0 0
  11516 24.75 49.25 0 0
  11517 24.75 49.75 0 0
  11518 24.75 50.25 0 0
  11519 24.75 50.75 0 0
  11520 24.75 51.25 0 0
  11521 24.75 51.75 0 0
  11522 24.75 52.25 0 0
  11523 24.75 52.75 0 0
  11524 24.75 53.25 0 0
  11525 24.75 53.75 0 0
  11526 24.75 54.25 0 0
  11527 24.75 54.75 0 0
  11528 24.75 55.25 0 0
  11529 24.75 55.75 0 0
  11530 24.75 56.25 0 0
  11531 24.75 56.75 0 0
  11532 24.75 57.25 0 0
  11533 24.75 57.75 0 0
  11534 24.75 58.25 0 0
  11535 24.75 58.75 0 0
  11536 24.75 59.25 0 0
  11537 24.75 59.75 0 0
  11538 24.75 60.25 0 0
  11539 24.75 60.75 0 0
  11540 24.75 61.25 0 0
  11541 24.75 61.75 0 0
  11542 24.75 62.25 0 0
  11543 24.75 62.75 0 0
  11544 24.75 63.25 0 0
  11545 24.75 63.75 0 0
  11546 24.75 64.25 0 0
  11547 24.75 64.75 0 0
  11548 24.75 65.25 0 0
  11549 24.75 65.75 0 0
  11550 24.75 66.25 0 0
  11551 24.75 66.75 0 0
  11552 24.75 67.25 0 0
  11553 24.75 67.75 0 0
  11554 24.75 68.25 0 0
  11555 24.75 68.75 0 0
  11556 24.75 69.25 0 0
  11557 24.75 69.75 0 0
  11558 24.75 70.25 0 0
  11559 24.75 70.75 0 0
  11560 24.75 71.25 0 0
  11561 24.75 71.75 0 0
  11562 24.75 72.25 0 0
  11563 24.75 72.75 0 0
  11564 24.75 73.25 0 0
  11565 24.75 73.75 0 0
  11566 24.75 74.25 0 0
  11567 24.75 74.75 0 0
  11568 24.75 75.25 0 0
  11569 24.75 75.75 0 0
  11570 24.75 76.25 0 0
  11571 24.75 76.75 0 0
  11572 24.75 77.25 0 0
  11573 24.75 77.75 0 0
  11574 24.75 78.25 0 0
  11575 24.75 78.75 0 0
  11576 24.75 79.25 0 0
  11577 24.75 79.75 0 0
  11578 24.75 80.25 0 0
  11579 24.75 80.75 0 0
  11580 24.75 81.25 0 0
  11581 24.75 81.75 0 0
  11582 24.75 82.25 0 0
  11583 24.75 82.75 0 0
  11584 24.75 83.25 0 0
  11585 24.75 83.75 0 0
  11586 24.75 84.25 0 0
  11587 24.75 84.75 0 0
  11588 24.75 85.25 0 0
  11589 24.75 85.75 0 0
  11590 24.75 86.25 0 0
  11591 24.75 86.75 0 0
  11592 24.75 87.25 0 0
  11593 24.75 87.75 0 0
  11594 24.75 88.25 0 0
  11595 24.75 88.75 0 0
  11596 24.75 89.25 0 0
  11597 24.75 89.75 0 0
  11598 24.75 90.25 0 0
  11599 24.75 90.75 0 0
  11600 24.75 91.25 0 0
  11601 24.75 91.75 0 0
  11602 24.75 92.25 0 0
  11603 24.75 92.75 0 0
  11604 24.75 93.25 0 0
  11605 24.75 93.75 0 0
  11606 24.75 94.25 0 0
  11607 24.75 94.75 0 0
  11608 24.75 95.25 0 0
  11609 24.75 95.75 0 0
  11610 24.75 96.25 0 0
  11611 24.75 96.75 0 0
  11612 24.75 97.25 0 0
  11613 24.75 97.75 0 0
  11614 24.75 98.25 0 0
  11615 24.75 98.75 0 0
  11616 24.75 99.25 0 0
  11617 24.75 99.75 0 0
  11618 24.75 100.25 0 0
  11619 24.75 100.75 0 0
  11620 24.75 101.25 0 0
  11621 24.75 101.75 0 0
  11622 24.75 102.25 0 0
  11623 24.75 102.75 0 0
  11624 24.75 103.25 0 0
  11625 24.75 103.75 0 0
  11626 24.75 104.25 0 0
  11627 24.75 104.75 0 0
  11628 24.75 105.25 0 0
  11629 24.75 105.75 0 0
  11630 24.75 106.25 0 0
  11631 24.75 106.75 0 0
  11632 24.75 107.25 0 0
  11633 24.75 107.75 0 0
  11634 24.75 108.25 0 0
  11635 24.75 108.75 0 0
  11636 24.75 109.25 0 0
  11637 24.75 109.75 0 0
  11638 24.75 110.25 0 0
  11639 24.75 110.75 0 0
  11640 24.75 111.25 0 0
  11641 24.75 111.75 0 0
  11642 24.75 112.25 0 0
  11643 24.75 112.75 0 0
  11644 24.75 113.25 0 0
  11645 24.75 113.75 0 0
  11646 24.75 114.25 0 0
  11647 24.75 114.75 0 0
  11648 24.75 115.25 0 0
  11649 24.75 115.75 0 0
  11650 24.75 116.25 0 0
  11651 25.25 0.25 0 0
  11652 25.25 0.75 0 0
  11653 25.25 1.25 0 0
  11654 25.25 1.75 0 0
  11655 25.25 2.25 0 0
  11656 25.25 2.75 0 0
  11657 25.25 3.25 0 0
  11658 25.25 3.75 0 0
  11659 25.25 4.25 0 0
  11660 25.25 4.75 0 0
  11661 25.25 5.25 0 0
  11662 25.25 5.75 0 0
  11663 25.25 6.25 0.0012 0.000535592
  11664 25.25 6.75 0.0052 0.0023209
  11665 25.25 7.25 0.0036 0.00160677
  11666 25.25 7.75 0.0044 0.00196384
  11667 25.25 8.25 0.0092 0.0041062
  11668 25.25 8.75 0.0092 0.0041062
  11669 25.25 9.25 0.01 0.00446326
  11670 25.25 9.75 0.0122 0.00544518
  11671 25.25 10.25 0.0342 0.0152644
  11672 25.25 10.75 0.1466 0.0654314
  11673 25.25 11.25 0.1164 0.0519524
  11674 25.25 11.75 0.0768 0.0342779
  11675 25.25 12.25 0.0626 0.02794
  11676 25.25 12.75 0.0646 0.0288327
  11677 25.25 13.25 0.0678 0.0302609
  11678 25.25 13.75 0.0694 0.030975
  11679 25.25 14.25 0.0716 0.031957
  11680 25.25 14.75 0.0646 0.0288327
  11681 25.25 15.25 0.0648 0.0289219
  11682 25.25 15.75 0.0704 0.0314214
  11683 25.25 16.25 0.066 0.0294575
  11684 25.25 16.75 0.0636 0.0283864
  11685 25.25 17.25 0.0602 0.0268688
  11686 25.25 17.75 0.0614 0.0274044
  11687 25.25 18.25 0.0576 0.0257084
  11688 25.25 18.75 0.066 0.0294575
  11689 25.25 19.25 0.064 0.0285649
  11690 25.25 19.75 0.0558 0.024905
  11691 25.25 20.25 0.0686 0.030618
  11692 25.25 20.75 0.0638 0.0284756
  11693 25.25 21.25 0.0542 0.0241909
  11694 25.25 21.75 0.073 0.0325818
  11695 25.25 22.25 0.061 0.0272259
  11696 25.25 22.75 0.064 0.0285649
  11697 25.25 23.25 0.0614 0.0274044
  11698 25.25 23.75 0.0656 0.029279
  11699 25.25 24.25 0.0614 0.0274044
  11700 25.25 24.75 0.0586 0.0261547
  11701 25.25 25.25 0.0568 0.0253513
  11702 25.25 25.75 0.0502 0.0224056
  11703 25.25 26.25 0.0424 0.0189242
  11704 25.25 26.75 0.0352 0.0157107
  11705 25.25 27.25 0.0338 0.0150858
  11706 25.25 27.75 0.031 0.0138361
  11707 25.25 28.25 0.0252 0.0112474
  11708 25.25 28.75 0.017 0.00758755
  11709 25.25 29.25 0.0156 0.00696269
  11710 25.25 29.75 0.013 0.00580224
  11711 25.25 30.25 0.0106 0.00473106
  11712 25.25 30.75 0.0074 0.00330281
  11713 25.25 31.25 0.0036 0.00160677
  11714 25.25 31.75 0.0044 0.00196384
  11715 25.25 32.25 0.0014 0.000624857
  11716 25.25 32.75 0.0012 0.000535592
  11717 25.25 33.25 0.0004 0.000178531
  11718 25.25 33.75 0 0
  11719 25.25 34.25 0.0004 0.000178531
  11720 25.25 34.75 0 0
  11721 25.25 35.25 0 0
  11722 25.25 35.75 0 0
  11723 25.25 36.25 0 0
  11724 25.25 36.75 0 0
  11725 25.25 37.25 0 0
  11726 25.25 37.75 0 0
  11727 25.25 38.25 0 0
  11728 25.25 38.75 0 0
  11729 25.25 39.25 0 0
  11730 25.25 39.75 0 0
  11731 25.25 40.25 0 0
  11732 25.25 40.75 0 0
  11733 25.25 41.25 0 0
  11734 25.25 41.75 0 0
  11735 25.25 42.25 0 0
  11736 25.25 42.75 0 0
  11737 25.25 43.25 0 0
  11738 25.25 43.75 0 0
  11739 25.25 44.25 0 0
  11740 25.25 44.75 0 0
  11741 25.25 45.25 0 0
  11742 25.25 45.75 0 0
  11743 25.25 46.25 0 0
  11744 25.25 46.75 0 0
  11745 25.25 47.25 0 0
  11746 25.25 47.75 0 0
  11747 25.25 48.25 0 0
  11748 25.25 48.75 0 0
  11749 25.25 49.25 0 0
  11750 25.25 49.75 0 0
  11751 25.25 50.25 0 0
  11752 25.25 50.75 0 0
  11753 25.25 51.25 0 0
  11754 25.25 51.75 0 0
  11755 25.25 52.25 0 0
  11756 25.25 52.75 0 0
  11757 25.25 53.25 0 0
  11758 25.25 53.75 0 0
  11759 25.25 54.25 0 0
  11760 25.25 54.75 0 0
  11761 25.25 55.25 0 0
  11762 25.25 55.75 0 0
  11763 25.25 56.25 0 0
  11764 25.25 56.75 0 0
  11765 25.25 57.25 0 0
  11766 25.25 57.75 0 0
  11767 25.25 58.25 0 0
  11768 25.25 58.75 0 0
  11769 25.25 59.25 0 0
  11770 25.25 59.75 0 0
  11771 25.25 60.25 0 0
  11772 25.25 60.75 0 0
  11773 25.25 61.25 0 0
  11774 25.25 61.75 0 0
  11775 25.25 62.25 0 0
  11776 25.25 62.75 0 0
  11777 25.25 63.25 0 0
  11778 25.25 63.75 0 0
  11779 25.25 64.25 0 0
  11780 25.25 64.75 0 0
  11781 25.25 65.25 0 0
  11782 25.25 65.75 0 0
  11783 25.25 66.25 0 0
  11784 25.25 66.75 0 0
  11785 25.25 67.25 0 0
  11786 25.25 67.75 0 0
  11787 25.25 68.25 0 0
  11788 25.25 68.75 0 0
  11789 25.25 69.25 0 0
  11790 25.25 69.75 0 0
  11791 25.25 70.25 0 0
  11792 25.25 70.75 0 0
  11793 25.25 71.25 0 0
  11794 25.25 71.75 0 0
  11795 25.25 72.25 0 0
  11796 25.25 72.75 0 0
  11797 25.25 73.25 0 0
  11798 25.25 73.75 0 0
  11799 25.25 74.25 0 0
  11800 25.25 74.75 0 0
  11801 25.25 75.25 0 0
  11802 25.25 75.75 0 0
  11803 25.25 76.25 0 0
  11804 25.25 76.75 0 0
  11805 25.25 77.25 0 0
  11806 25.25 77.75 0 0
  11807 25.25 78.25 0 0
  11808 25.25 78.75 0 0
  11809 25.25 79.25 0 0
  11810 25.25 79.75 0 0
  11811 25.25 80.25 0 0
  11812 25.25 80.75 0 0
  11813 25.25 81.25 0 0
  11814 25.25 81.75 0 0
  11815 25.25 82.25 0 0
  11816 25.25 82.75 0 0
  11817 25.25 83.25 0 0
  11818 25.25 83.75 0 0
  11819 25.25 84.25 0 0
  11820 25.25 84.75 0 0
  11821 25.25 85.25 0 0
  11822 25.25 85.75 0 0
  11823 25.25 86.25 0 0
  11824 25.25 86.75 0 0
  11825 25.25 87.25 0 0
  11826 25.25 87.75 0 0
  11827 25.25 88.25 0 0
  11828 25.25 88.75 0 0
  11829 25.25 89.25 0 0
  11830 25.25 89.75 0 0
  11831 25.25 90.25 0 0
  11832 25.25 90.75 0 0
  11833 25.25 91.25 0 0
  11834 25.25 91.75 0 0
  11835 25.25 92.25 0 0
  11836 25.25 92.75 0 0
  11837 25.25 93.25 0 0
  11838 25.25 93.75 0 0
  11839 25.25 94.25 0 0
  11840 25.25 94.75 0 0
  11841 25.25 95.25 0 0
  11842 25.25 95.75 0 0
  11843 25.25 96.25 0 0
  11844 25.25 96.75 0 0
  11845 25.25 97.25 0 0
  11846 25.25 97.75 0 0
  11847 25.25 98.25 0 0
  11848 25.25 98.75 0 0
  11849 25.25 99.25 0 0
  11850 25.25 99.75 0 0
  11851 25.25 100.25 0 0
  11852 25.25 100.75 0 0
  11853 25.25 101.25 0 0
  11854 25.25 101.75 0 0
  11855 25.25 102.25 0 0
  11856 25.25 102.75 0 0
  11857 25.25 103.25 0 0
  11858 25.25 103.75 0 0
  11859 25.25 104.25 0 0
  11860 25.25 104.75 0 0
  11861 25.25 105.25 0 0
  11862 25.25 105.75 0 0
  11863 25.25 106.25 0 0
  11864 25.25 106.75 0 0
  11865 25.25 107.25 0 0
  11866 25.25 107.75 0 0
  11867 25.25 108.25 0 0
  11868 25.25 108.75 0 0
  11869 25.25 109.25 0 0
  11870 25.25 109.75 0 0
  11871 25.25 110.25 0 0
  11872 25.25 110.75 0 0
  11873 25.25 111.25 0 0
  11874 25.25 111.75 0 0
  11875 25.25 112.25 0 0
  11876 25.25 112.75 0 0
  11877 25.25 113.25 0 0
  11878 25.25 113.75 0 0
  11879 25.25 114.25 0 0
  11880 25.25 114.75 0 0
  11881 25.25 115.25 0 0
  11882 25.25 115.75 0 0
  11883 25.25 116.25 0 0
  11884 25.75 0.25 0 0
  11885 25.75 0.75 0 0
  11886 25.75 1.25 0 0
  11887 25.75 1.75 0 0
  11888 25.75 2.25 0 0
  11889 25.75 2.75 0 0
  11890 25.75 3.25 0 0
  11891 25.75 3.75 0 0
  11892 25.75 4.25 0 0
  11893 25.75 4.75 0 0
  11894 25.75 5.25 0 0
  11895 25.75 5.75 0 0
  11896 25.75 6.25 0.003 0.00133898
  11897 25.75 6.75 0.0102 0.00455253
  11898 25.75 7.25 0.007 0.00312428
  11899 25.75 7.75 0.0052 0.0023209
  11900 25.75 8.25 0.009 0.00401694
  11901 25.75 8.75 0.01 0.00446326
  11902 25.75 9.25 0.0078 0.00348135
  11903 25.75 9.75 0.011 0.00490959
  11904 25.75 10.25 0.0378 0.0168711
  11905 25.75 10.75 0.1428 0.0637354
  11906 25.75 11.25 0.1072 0.0478462
  11907 25.75 11.75 0.0802 0.0357954
  11908 25.75 12.25 0.0662 0.0295468
  11909 25.75 12.75 0.0686 0.030618
  11910 25.75 13.25 0.0592 0.0264225
  11911 25.75 13.75 0.074 0.0330281
  11912 25.75 14.25 0.0768 0.0342779
  11913 25.75 14.75 0.0684 0.0305287
  11914 25.75 15.25 0.0702 0.0313321
  11915 25.75 15.75 0.0674 0.0300824
  11916 25.75 16.25 0.0616 0.0274937
  11917 25.75 16.75 0.0636 0.0283864
  11918 25.75 17.25 0.0658 0.0293683
  11919 25.75 17.75 0.0618 0.027583
  11920 25.75 18.25 0.0668 0.0298146
  11921 25.75 18.75 0.0632 0.0282078
  11922 25.75 19.25 0.0614 0.0274044
  11923 25.75 19.75 0.0698 0.0311536
  11924 25.75 20.25 0.0654 0.0291897
  11925 25.75 20.75 0.0666 0.0297253
  11926 25.75 21.25 0.0664 0.0296361
  11927 25.75 21.75 0.065 0.0290112
  11928 25.75 22.25 0.0662 0.0295468
  11929 25.75 22.75 0.0646 0.0288327
  11930 25.75 23.25 0.0632 0.0282078
  11931 25.75 23.75 0.0616 0.0274937
  11932 25.75 24.25 0.0646 0.0288327
  11933 25.75 24.75 0.0554 0.0247265
  11934 25.75 25.25 0.0522 0.0232982
  11935 25.75 25.75 0.0456 0.0203525
  11936 25.75 26.25 0.0416 0.0185672
  11937 25.75 26.75 0.0348 0.0155322
  11938 25.75 27.25 0.0336 0.0149966
  11939 25.75 27.75 0.0266 0.0118723
  11940 25.75 28.25 0.0196 0.008748
  11941 25.75 28.75 0.0208 0.00928359
  11942 25.75 29.25 0.0172 0.00767681
  11943 25.75 29.75 0.0114 0.00508812
  11944 25.75 30.25 0.0082 0.00365988
  11945 25.75 30.75 0.0064 0.00285649
  11946 25.75 31.25 0.0072 0.00321355
  11947 25.75 31.75 0.0032 0.00142824
  11948 25.75 32.25 0.0018 0.000803387
  11949 25.75 32.75 0.0008 0.000357061
  11950 25.75 33.25 0.0006 0.000267796
  11951 25.75 33.75 0.0006 0.000267796
  11952 25.75 34.25 0 0
  11953 25.75 34.75 0 0
  11954 25.75 35.25 0 0
  11955 25.75 35.75 0 0
  11956 25.75 36.25 0 0
  11957 25.75 36.75 0 0
  11958 25.75 37.25 0 0
  11959 25.75 37.75 0 0
  11960 25.75 38.25 0 0
  11961 25.75 38.75 0 0
  11962 25.75 39.25 0 0
  11963 25.75 39.75 0 0
  11964 25.75 40.25 0 0
  11965 25.75 40.75 0 0
  11966 25.75 41.25 0 0
  11967 25.75 41.75 0 0
  11968 25.75 42.25 0 0
  11969 25.75 42.75 0 0
  11970 25.75 43.25 0 0
  11971 25.75 43.75 0 0
  11972 25.75 44.25 0 0
  11973 25.75 44.75 0 0
  11974 25.75 45.25 0 0
  11975 25.75 45.75 0 0
  11976 25.75 46.25 0 0
  11977 25.75 46.75 0 0
  11978 25.75 47.25 0 0
  11979 25.75 47.75 0 0
  11980 25.75 48.25 0 0
  11981 25.75 48.75 0 0
  11982 25.75 49.25 0 0
  11983 25.75 49.75 0 0
  11984 25.75 50.25 0 0
  11985 25.75 50.75 0 0
  11986 25.75 51.25 0 0
  11987 25.75 51.75 0 0
  11988 25.75 52.25 0 0
  11989 25.75 52.75 0 0
  11990 25.75 53.25 0 0
  11991 25.75 53.75 0 0
  11992 25.75 54.25 0 0
  11993 25.75 54.75 0 0
  11994 25.75 55.25 0 0
  11995 25.75 55.75 0 0
  11996 25.75 56.25 0 0
  11997 25.75 56.75 0 0
  11998 25.75 57.25 0 0
  11999 25.75 57.75 0 0
  12000 25.75 58.25 0 0
  12001 25.75 58.75 0 0
  12002 25.75 59.25 0 0
  12003 25.75 59.75 0 0
  12004 25.75 60.25 0 0
  12005 25.75 60.75 0 0
  12006 25.75 61.25 0 0
  12007 25.75 61.75 0 0
  12008 25.75 62.25 0 0
  12009 25.75 62.75 0 0
  12010 25.75 63.25 0 0
  12011 25.75 63.75 0 0
  12012 25.75 64.25 0 0
  12013 25.75 64.75 0 0
  12014 25.75 65.25 0 0
  12015 25.75 65.75 0 0
  12016 25.75 66.25 0 0
  12017 25.75 66.75 0 0
  12018 25.75 67.25 0 0
  12019 25.75 67.75 0 0
  12020 25.75 68.25 0 0
  12021 25.75 68.75 0 0
  12022 25.75 69.25 0 0
  12023 25.75 69.75 0 0
  12024 25.75 70.25 0 0
  12025 25.75 70.75 0 0
  12026 25.75 71.25 0 0
  12027 25.75 71.75 0 0
  12028 25.75 72.25 0 0
  12029 25.75 72.75 0 0
  12030 25.75 73.25 0 0
  12031 25.75 73.75 0 0
  12032 25.75 74.25 0 0
  12033 25.75 74.75 0 0
  12034 25.75 75.25 0 0
  12035 25.75 75.75 0 0
  12036 25.75 76.25 0 0
  12037 25.75 76.75 0 0
  12038 25.75 77.25 0 0
  12039 25.75 77.75 0 0
  12040 25.75 78.25 0 0
  12041 25.75 78.75 0 0
  12042 25.75 79.25 0 0
  12043 25.75 79.75 0 0
  12044 25.75 80.25 0 0
  12045 25.75 80.75 0 0
  12046 25.75 81.25 0 0
  12047 25.75 81.75 0 0
  12048 25.75 82.25 0 0
  12049 25.75 82.75 0 0
  12050 25.75 83.25 0 0
  12051 25.75 83.75 0 0
  12052 25.75 84.25 0 0
  12053 25.75 84.75 0 0
  12054 25.75 85.25 0 0
  12055 25.75 85.75 0 0
  12056 25.75 86.25 0 0
  12057 25.75 86.75 0 0
  12058 25.75 87.25 0 0
  12059 25.75 87.75 0 0
  12060 25.75 88.25 0 0
  12061 25.75 88.75 0 0
  12062 25.75 89.25 0 0
  12063 25.75 89.75 0 0
  12064 25.75 90.25 0 0
  12065 25.75 90.75 0 0
  12066 25.75 91.25 0 0
  12067 25.75 91.75 0 0
  12068 25.75 92.25 0 0
  12069 25.75 92.75 0 0
  12070 25.75 93.25 0 0
  12071 25.75 93.75 0 0
  12072 25.75 94.25 0 0
  12073 25.75 94.75 0 0
  12074 25.75 95.25 0 0
  12075 25.75 95.75 0 0
  12076 25.75 96.25 0 0
  12077 25.75 96.75 0 0
  12078 25.75 97.25 0 0
  12079 25.75 97.75 0 0
  12080 25.75 98.25 0 0
  12081 25.75 98.75 0 0
  12082 25.75 99.25 0 0
  12083 25.75 99.75 0 0
  12084 25.75 100.25 0 0
  12085 25.75 100.75 0 0
  12086 25.75 101.25 0 0
  12087 25.75 101.75 0 0
  12088 25.75 102.25 0 0
  12089 25.75 102.75 0 0
  12090 25.75 103.25 0 0
  12091 25.75 103.75 0 0
  12092 25.75 104.25 0 0
  12093 25.75 104.75 0 0
  12094 25.75 105.25 0 0
  12095 25.75 105.75 0 0
  12096 25.75 106.25 0 0
  12097 25.75 106.75 0 0
  12098 25.75 107.25 0 0
  12099 25.75 107.75 0 0
  12100 25.75 108.25 0 0
  12101 25.75 108.75 0 0
  12102 25.75 109.25 0 0
  12103 25.75 109.75 0 0
  12104 25.75 110.25 0 0
  12105 25.75 110.75 0 0
  12106 25.75 111.25 0 0
  12107 25.75 111.75 0 0
  12108 25.75 112.25 0 0
  12109 25.75 112.75 0 0
  12110 25.75 113.25 0 0
  12111 25.75 113.75 0 0
  12112 25.75 114.25 0 0
  12113 25.75 114.75 0 0
  12114 25.75 115.25 0 0
  12115 25.75 115.75 0 0
  12116 25.75 116.25 0 0
  12117 26.25 0.25 0 0
  12118 26.25 0.75 0 0
  12119 26.25 1.25 0 0
  12120 26.25 1.75 0 0
  12121 26.25 2.25 0 0
  12122 26.25 2.75 0 0
  12123 26.25 3.25 0 0
  12124 26.25 3.75 0 0
  12125 26.25 4.25 0 0
  12126 26.25 4.75 0 0
  12127 26.25 5.25 0 0
  12128 26.25 5.75 0.0002 8.92653e-05
  12129 26.25 6.25 0.005 0.00223163
  12130 26.25 6.75 0.0092 0.0041062
  12131 26.25 7.25 0.0076 0.00339208
  12132 26.25 7.75 0.0058 0.00258869
  12133 26.25 8.25 0.0094 0.00419547
  12134 26.25 8.75 0.0122 0.00544518
  12135 26.25 9.25 0.0084 0.00374914
  12136 26.25 9.75 0.0088 0.00392767
  12137 26.25 10.25 0.0338 0.0150858
  12138 26.25 10.75 0.1456 0.0649851
  12139 26.25 11.25 0.109 0.0486496
  12140 26.25 11.75 0.0834 0.0372236
  12141 26.25 12.25 0.0604 0.0269581
  12142 26.25 12.75 0.0562 0.0250835
  12143 26.25 13.25 0.0662 0.0295468
  12144 26.25 13.75 0.0728 0.0324926
  12145 26.25 14.25 0.0694 0.030975
  12146 26.25 14.75 0.0672 0.0299931
  12147 26.25 15.25 0.0668 0.0298146
  12148 26.25 15.75 0.0708 0.0315999
  12149 26.25 16.25 0.0674 0.0300824
  12150 26.25 16.75 0.0598 0.0266903
  12151 26.25 17.25 0.0642 0.0286541
  12152 26.25 17.75 0.065 0.0290112
  12153 26.25 18.25 0.066 0.0294575
  12154 26.25 18.75 0.0648 0.0289219
  12155 26.25 19.25 0.0712 0.0317784
  12156 26.25 19.75 0.0688 0.0307072
  12157 26.25 20.25 0.0644 0.0287434
  12158 26.25 20.75 0.063 0.0281186
  12159 26.25 21.25 0.062 0.0276722
  12160 26.25 21.75 0.061 0.0272259
  12161 26.25 22.25 0.0612 0.0273152
  12162 26.25 22.75 0.0658 0.0293683
  12163 26.25 23.25 0.0692 0.0308858
  12164 26.25 23.75 0.0692 0.0308858
  12165 26.25 24.25 0.0596 0.026601
  12166 26.25 24.75 0.0586 0.0261547
  12167 26.25 25.25 0.052 0.023209
