# Time-averaged data for fix pt
# TimeStep v_pxy v_pxz v_pyz
86 130.111 339.842 369.427
87 143.533 334.704 328.133
88 158.184 329.219 286.869
89 173.985 326.124 249.211
90 191.103 327.521 217.978
91 209.618 335.208 194.808
92 229.698 349.701 180.127
93 251.246 370.887 174.018
94 274.455 398.152 175.435
95 299.143 430.525 183.233
96 324.91 467.015 195.797
97 351.351 506.153 211.288
98 377.987 545.996 227.32
99 404.082 584.083 241.608
100 428.963 617.948 252.173
101 451.899 645.287 257.383
102 472.355 664.329 256.344
103 489.348 673.924 249.136
104 502.348 673.693 236.458
105 510.684 663.722 219.836
106 514.034 644.573 201.34
107 512.944 617.022 183.471
108 508.294 582.487 168.128
109 501.641 542.679 156.897
110 494.892 499.721 150.55
111 489.464 456.246 149.24
112 486.491 414.903 152.507
113 486.403 378.29 159.886
114 488.493 348.514 170.387
115 491.937 326.781 182.758
116 495.51 313.157 196.265
117 498.05 307.054 209.621
118 498.905 307.134 221.496
119 497.881 312.011 230.512
120 495.54 320.086 235.284
121 492.775 329.834 234.349
122 491.49 339.895 226.742
123 493.366 349.278 211.823
124 500.024 357.056 189.504
125 512.653 363 160.191
126 531.451 366.453 124.988
127 555.278 367.634 84.9617
128 582.23 366.859 42.0851
129 609.435 364.704 -1.39523
130 633.834 362.074 -43.3111
131 652.6 359.76 -81.1598
132 663.657 358.523 -112.667
133 666.246 358.759 -135.962
134 660.659 360.487 -149.42
135 648.522 363.645 -152.099
136 632.145 367.892 -143.389
137 614.434 372.914 -123.156
138 597.786 378.087 -92.3337
139 583.775 382.828 -52.2194
140 573.719 386.148 -4.92704
141 568.039 387.114 46.4889
142 566.681 384.682 99.1532
143 569.264 378.838 149.398
144 575.273 370.104 194.212
145 583.786 359.484 231.109
146 593.629 348.851 258.224
147 603.203 339.412 274.051
148 611.23 332.053 277.95
149 616.624 327.118 270.015
150 618.621 324.77 250.883
151 616.833 324.699 222.006
152 611.955 327.061 185.575
153 604.432 332.066 144.282
154 595.184 340.153 100.96
155 585.089 352.383 58.3806
156 574.968 369.738 19.3645
157 565.66 393.462 -14.0477
158 557.884 424.177 -40.5003
159 552.381 461.453 -59.5389
160 549.48 503.745 -72.175
161 549.249 548.234 -80.5305
162 551.102 591.026 -87.4404
163 554.808 627.907 -95.7343
164 559.98 655.214 -107.921
165 566.616 670.371 -125.44
166 575.187 672.19 -148.84
167 586.406 661.036 -177.164
168 600.703 638.486 -208.994
169 618.089 607.112 -242.383
170 638.207 570.577 -275.088
171 659.354 532.247 -304.714
172 679.591 495.37 -329.126
173 696.057 462.331 -346.742
174 705.766 434.262 -356.652
175 705.501 411.442 -358.489
176 693.045 393.145 -351.834
177 666.747 378.48 -337.195
178 626.321 366.606 -315.296
179 572.821 357.034 -287.302
180 508.481 349.793 -254.962
181 436.331 345.163 -221.242
182 360.224 343.612 -188.694
183 284.109 345.899 -160.187
184 211.76 352.912 -138.041
185 146.387 365.09 -123.728
186 90.5899 382.586 -118.028
187 45.8067 405.151 -120.851
188 12.5409 431.506 -131.204
189 -10.0011 459.573 -147.743
190 -23.2453 486.717 -168.509
191 -29.1975 510.033 -191.13
192 -29.4977 526.673 -212.94
193 -25.7849 534.668 -231.234
194 -18.9889 533.431 -243.99
195 -9.93992 523.638 -249.886
196 1.1422 507.157 -248.51
197 13.7856 486.704 -240.07
198 27.4914 465.238 -225.496
199 41.5164 445.576 -206.336
200 54.9977 430.269 -184.599
201 67.2284 420.222 -162.396
202 77.4933 415.742 -141.296
203 85.2298 416.404 -122.56
204 90.4217 420.883 -106.66
205 93.3839 428.656 -93.6142
206 94.6296 438.813 -83.4949
207 94.9277 451.434 -76.2857
208 94.757 466.676 -72.2135
209 94.1336 484.681 -72.0345
210 91.9629 505.531 -75.9866
211 86.8616 528.517 -83.803
212 77.3859 552.306 -94.3328
213 62.389 575.942 -105.281
214 42.0609 597.86 -114.183
215 18.1561 617.345 -118.283
216 -6.35732 633.918 -115.443
217 -28.0553 647.488 -104.613
218 -43.4386 658.574 -85.9982
219 -49.2812 667.785 -60.6819
220 -43.7248 675.852 -30.5897
221 -26.3439 683.14 2.34636
222 1.91286 689.592 36.433
223 38.4794 694.857 70.5759
224 80.0159 698.431 104.304
225 122.264 699.442 137.584
226 161.697 697.076 170.465
227 195.217 690.316 202.495
228 220.566 677.784 232.434
229 237.098 658.21 258.374
230 245.076 630.561 277.74
231 245.401 594.143 288.744
232 239.994 549.249 290.368
233 231.46 497.719 283.322
234 222.206 442.15 269.681
235 214.419 386.233 252.81
236 209.687 333.621 235.774
237 209 288.04 221.869
238 212.715 252.109 212.761
239 220.321 226.844 208.967
240 231.35 212.243 209.802
241 244.44 206.993 213.492
242 257.927 208.84 218.109
243 269.676 214.891 221.243
244 277.876 221.788 221.348
245 280.867 226.477 217.116
246 277.704 226.477 207.928
247 268.675 220.099 194.113
248 254.983 206.481 176.774
249 238.552 185.861 156.986
250 221.424 159.113 136.358
251 205.768 127.874 115.703
252 193.31 94.1999 95.4925
253 184.593 60.4015 75.3941
254 179.371 28.5457 55.0267
255 176.611 0.128555 34.1434
256 174.513 -23.6059 12.528
257 171.862 -42.2059 -9.43754
258 167.65 -55.712 -31.6499
259 161.314 -64.0843 -54.1936
260 153.481 -66.938 -77.0156
261 144.886 -64.3111 -100.041
262 136.94 -56.3247 -122.829
263 131.345 -42.8644 -144.421
264 129.122 -24.5385 -163.176
265 131.244 -2.33893 -177.626
266 137.609 22.7817 -186.338
267 147.586 48.863 -188.129
268 159.6 74.0018 -182.825
269 171.664 95.6414 -170.623
270 182.08 112.02 -152.489
271 188.855 121.584 -129.407
272 190.744 123.537 -102.297
273 187.059 118.199 -72.7922
274 177.783 106.909 -42.4001
275 163.134 91.5769 -13.1247
276 143.579 74.2586 13.2009
277 120.016 57.2537 34.6523
278 93.1446 42.3795 50.0263
279 64.0675 30.6068 58.6068
280 33.9177 22.7477 60.7864
281 3.76054 18.2851 57.7072
282 -25.6253 16.7598 50.8047
283 -53.8922 17.5241 41.979
284 -81.4728 20.3291 33.0749
285 -108.978 25.6807 25.5301
286 -136.928 34.7959 21.0195
287 -165.428 49.7777 20.2454
288 -193.207 72.7472 23.442
289 -218.244 105.076 30.1498
290 -238.856 147.08 39.5033
291 -253.403 197.547 50.3628
292 -261.358 254.523 62.1067
293 -262.672 315.253 74.362
294 -258.453 376.403 87.3723
295 -250.407 435.146 101.788
296 -240.5 489.092 117.943
297 -230.463 536.016 135.776
298 -221.864 574.514 154.647
299 -215.272 603.878 173.516
300 -210.645 623.645 191.66
301 -207.215 633.785 208.181
302 -203.964 634.935 222.489
303 -200.036 627.698 234.323
304 -195.377 613.474 243.552
305 -190.511 593.289 249.941
306 -186.742 569.239 252.98
307 -185.501 543.994 252.619
308 -188.222 521.126 248.132
309 -195.989 504.313 240.114
310 -208.849 496.571 229.194
311 -226.197 499.86 216.645
312 -246.494 514.275 204.056
313 -267.67 538.643 193.419
314 -287.044 570.412 185.577
315 -301.849 606.382 181.448
316 -310.389 643.621 181.048
317 -311.188 679.182 183.798
318 -304.285 710.938 188.698
319 -290.389 737.257 194.648
320 -271.759 757.141 200.77
321 -250.768 770.002 206.1
322 -230.078 775.254 209.943
323 -212.212 772.937 211.925
324 -199.379 763.028 211.557
325 -192.854 746.153 209.129
326 -193.355 723.035 204.409
327 -201.148 694.92 197.433
328 -215.868 663.546 187.781
329 -236.117 631.053 175.161
330 -260.039 599.146 159.324
331 -285.598 569.667 140.675
332 -310.312 544.182 119.666
333 -331.839 523.796 97.5022
334 -348.281 508.876 75.252
335 -358.166 499.154 54.2796
336 -360.822 494.029 35.6998
337 -356.033 492.176 20.4899
338 -344.46 491.917 9.72945
339 -327.19 491.356 3.78411
340 -305.943 488.728 3.13509
341 -282.684 482.774 8.11791
342 -259.596 472.249 18.2751
343 -239.053 456.798 33.2422
344 -222.748 436.371 52.0705
345 -212.274 411.777 73.5668
346 -208.371 383.745 95.9304
347 -211.089 353.868 117.33
348 -219.675 323.264 135.719
349 -232.555 293.307 149.086
350 -247.388 265.026 156.403
351 -261.53 239.244 157.3
352 -271.993 216.143 151.889
353 -276.652 195.746 140.985
354 -274.083 177.658 125.201
355 -263.472 161.089 105.11
356 -245.103 145.283 81.0231
357 -219.787 129.385 52.7892
358 -189.21 113.104 20.4939
359 -154.818 96.0167 -15.9018
360 -118.833 77.9282 -55.9253
361 -83.1856 58.5304 -98.7764
362 -49.9182 37.6927 -143.098
363 -20.4341 14.4762 -187.193
364 4.28887 -11.5582 -228.727
365 24.2154 -40.9463 -265.24
366 39.6032 -73.2901 -294.626
367 51.0763 -107.658 -315.365
368 59.6286 -141.971 -327.295
369 65.7587 -173.51 -331.291
370 70.0217 -199.497 -328.969
371 72.6825 -217.396 -322.509
372 73.5767 -226.143 -314.229
373 72.5774 -225.179 -306.802
374 69.3892 -215.518 -302.232
375 63.8158 -198.452 -302.21
376 55.2596 -176.016 -307.489
377 42.8487 -149.679 -317.863
378 25.7175 -121.031 -332.118
379 2.55215 -91.2674 -347.644
380 -27.1953 -61.1166 -361.634
381 -63.2613 -30.3977 -371.58
382 -104.323 1.30927 -375.672
383 -148.25 34.9127 -373.219
384 -192.438 71.0444 -364.435
385 -234.168 110.388 -350.042
386 -271.264 152.385 -330.794
387 -302.199 196.053 -307.322
388 -325.348 240.715 -280.429
389 -339.663 285.267 -250.745
390 -344.197 329.339 -219.529
391 -337.865 372.567 -187.989
392 -320.46 414.147 -157.857
393 -292.287 453.44 -131.076
394 -254.918 489.188 -110.115
395 -210.798 520.202 -96.9744
396 -163.435 545.527 -93.3935
397 -117.696 564.257 -100.11
398 -77.7661 576.041 -116.807
399 -47.5456 580.867 -141.88
400 -29.8222 579.053 -172.408
401 -25.9245 570.635 -205.211
402 -35.2511 556.178 -236.99
403 -55.7422 535.694 -265.17
404 -84.1662 509.722 -287.838
405 -116.707 478.799 -303.847
406 -149.535 443.756 -312.69
407 -178.965 405.84 -314.036
408 -202.133 367.124 -307.858
409 -217.662 329.561 -294.94
410 -225 295.258 -276.692
411 -224.666 265.796 -255.555
412 -218.21 242.735 -234.624
413 -207.164 227.472 -216.967
414 -193.52 220.754 -205.374
415 -178.276 223.311 -201.598
416 -161.967 235.515 -206.062
417 -144.857 257.22 -217.974
418 -126.322 287.801 -235.493
419 -105.643 325.813 -255.617
420 -82.7609 369.05 -275.546
421 -58.2251 415.261 -292.847
422 -33.3696 461.51 -305.919
423 -9.68662 505.221 -313.766
424 10.9179 543.508 -315.558
425 27.2082 574.411 -311.204
426 38.6501 596.312 -300.105
427 44.7324 608.313 -282.5
428 45.8982 609.404 -258.769
429 42.6441 599.412 -230.226
430 36.2656 578.659 -198.182
431 28.1695 547.889 -164.703
432 19.9339 508.664 -131.79
433 13.5241 463.37 -101.093
434 10.5227 415.121 -74.1734
435 12.5389 367.256 -52.6388
436 20.3299 323.319 -37.6574
437 33.7444 286.385 -30.3092
438 52.0563 258.603 -31.7671
439 73.9452 241.242 -42.2183
440 98.9049 234.751 -61.3756
441 126.156 238.821 -88.3912
442 155.09 252.667 -121.424
443 185.111 274.9 -158.252
444 215.023 303.51 -196.395
445 243.016 336.273 -232.93
446 267.104 370.599 -265.499
447 285.756 403.746 -291.92
448 298.282 432.973 -310.916
449 304.516 456.367 -322.55
450 305.224 472.286 -327.97
451 301.008 480.672 -329.257
452 292.837 482.332 -328.398
453 281.207 478.989 -327.117
454 266.175 473.183 -326.406
455 248.356 467.387 -326.817
456 228.075 463.218 -328.432
457 206.035 461.994 -331.164
458 182.776 463.492 -334.619
459 158.921 466.832 -338.776
460 135.478 470.572 -342.738
461 113.242 473.501 -345.542
462 93.4093 474.629 -345.748
463 77.2313 473.896 -341.511
464 66.211 471.56 -330.924
465 62.4227 468.471 -312.206
466 67.0635 465.211 -284.825
467 81.0286 462.518 -248.463
468 104.165 460.699 -204.02
469 134.832 459.847 -152.382
470 170.556 460.053 -94.761
471 207.723 461.341 -32.6345
472 243.38 463.268 32.7394
473 275.354 464.711 99.4056
474 302.67 464.247 165.157
475 326.195 460.469 228.026
476 347.646 451.818 286.118
477 369.473 437.004 337.963
478 393.491 415.413 382.124
479 420.627 387.38 418.007
480 450.929 353.904 445.23
481 483.021 316.423 463.848
482 514.948 276.315 474.754
483 544.471 234.553 479.515
484 569.832 191.88 479.856
485 589.618 148.914 477.587
486 603.577 106.416 473.868
487 612.09 65.7259 469.267
488 615.581 28.7904 463.774
489 614.384 -1.72763 456.534
490 608.874 -23.5232 446.306
491 599.753 -34.9034 431.937
492 587.496 -35.6024 412.028
493 573.782 -26.8949 386.12
494 560.421 -11.805 354.118
495 549.222 5.71199 317.584
496 542.031 20.888 279.051
497 540.663 29.5932 241.697
498 546.758 28.4479 209.334
499 560.866 15.9439 184.92
500 583.428 -8.15117 170.284
501 613.192 -41.764 166.188
502 648.253 -81.6613 171.749
503 685.528 -123.549 184.864
504 721.239 -162.967 202.562
505 751.23 -196.499 221.794
506 771.882 -221.26 239.444
507 780.602 -235.932 252.983
508 776.353 -240.598 260.364
509 759.875 -235.734 261.322
510 732.874 -223.688 255.534
511 697.826 -206.597 243.384
512 658.089 -187.499 225.463
513 616.325 -169.304 202.526
514 575.164 -155.255 175.178
515 536.609 -146.999 144.659
516 502.14 -145.687 112.739
517 472.371 -151.303 81.5223
518 447.446 -162.689 53.9662
519 427.203 -177.454 33.0623
520 411.288 -193.041 21.539
521 399.527 -206.663 21.4635
522 391.634 -216.094 33.5006
523 388.027 -219.639 56.9346
524 389.115 -216.806 89.1531
525 395.367 -207.672 126.519
526 406.682 -193.059 164.667
527 422.458 -174.612 199.701
528 441.324 -153.837 228.57
529 461.417 -132.867 249.488
530 480.287 -113.505 261.918
531 496.439 -97.256 266.286
532 508.813 -85.0474 263.707
533 517.35 -77.3647 255.549
534 523.059 -74.3287 243.2
535 527.503 -76.4292 227.875
536 532.711 -83.9874 210.863
537 540.571 -97.3633 193.743
538 552.311 -116.112 177.717
539 568.579 -139.885 164.563
540 588.805 -167.266 155.363
541 611.439 -196.532 151.61
542 635.201 -225.288 154.01
543 658.115 -251.331 163.153
544 679.122 -272.109 179.377
545 697.502 -285.312 202.72
546 712.855 -289.238 233.114
547 725.059 -282.896 269.796
548 734.276 -266.905 311.592
549 740.886 -242.823 356.567
550 744.935 -213.454 402.232
551 746.643 -181.903 446.113
552 746.125 -151.211 486.027
553 743.57 -123.795 520.442
554 738.655 -101.099 548.166
555 731.281 -83.4454 568.992
556 720.278 -69.8775 583.016
557 704.59 -58.8697 591.118
558 682.899 -48.6021 594.535
559 653.945 -37.6893 594.62
560 616.99 -25.3871 592.085
561 572.408 -12.3403 587.823
562 521.423 0.485142 581.457
563 466.492 11.5995 572.273
564 410.536 19.6545 559.366
565 356.589 24.1258 541.636
566 307.722 26.017 518.05
567 266.464 26.9493 488.093
568 234.176 29.7349 451.308
569 211.16 37.2644 407.618
570 197.157 52.4727 358.073
571 190.932 77.1785 303.888
572 191.106 111.544 247.262
573 195.566 153.74 191.047
574 202.686 200.6 137.884
575 209.913 247.73 90.3555
576 215.26 290.827 50.3505
577 216.478 326.27 18.4343
578 211.785 351.89 -5.27564
579 199.787 367.455 -21.7298
580 180.042 373.89 -32.3425
581 153.337 373.292 -38.6188
582 121.451 367.685 -41.9526
583 87.5266 358.993 -44.2896
584 55.9032 348.658 -47.3624
585 31.4735 337.422 -52.6888
586 19.4513 325.492 -61.2181
587 24.249 313.141 -72.8847
588 48.8875 300.143 -86.3156
589 94.141 286.216 -99.1506
590 158.499 270.948 -108.34
591 238.482 254.054 -111.081
592 329.16 235.162 -105.509
593 425.236 214.501 -91.8034
594 521.399 192.082 -71.1432
595 612.963 168.469 -46.0156
596 696.529 144.586 -19.7113
597 769.914 120.912 4.76669
598 832.41 98.517 25.6417
599 884.216 77.9288 42.3432
600 926.629 59.9834 55.447
601 961.479 45.5102 65.9824
602 990.869 34.4091 74.9835
603 1016.04 26.0542 82.7135
604 1037.96 19.6421 88.6198
605 1056.55 14.0062 91.1055
606 1071.51 8.19035 88.539
607 1082.74 1.81164 78.9573
608 1089.94 -5.33063 61.7439
609 1092.91 -12.6382 36.66
610 1090.99 -19.6877 4.7892
611 1083.14 -26.06 -32.107
612 1067.84 -31.4498 -71.8285
613 1043.85 -36.1756 -111.636
614 1010.55 -40.9074 -148.675
615 968.18 -46.498 -180.229
616 919.086 -53.7001 -203.794
617 866.273 -62.2899 -217.327
618 813.72 -71.9376 -219.91
619 765.156 -81.436 -212.256
620 723.56 -89.2745 -195.944
621 690.277 -94.0398 -174.07
622 665.094 -94.9404 -149.968
623 646.948 -91.3444 -126.568
624 634.375 -83.3511 -106.958
625 625.41 -70.8397 -93.617
626 618.407 -54.6802 -88.5485
627 611.718 -35.7505 -93.1598
628 603.639 -15.6401 -107.725
629 593.127 3.61355 -131.459
630 579.26 19.4141 -162.202
631 561.939 29.1779 -196.866
632 541.847 30.6333 -231.687
633 519.725 21.8487 -263.091
634 497.102 1.73151 -288.164
635 475.294 -29.7645 -304.574
636 455.749 -71.551 -311.097
637 439.609 -121.556 -308.321
638 427.564 -176.848 -297.312
639 419.959 -233.938 -279.474
640 415.796 -288.732 -256.853
641 413.439 -337.592 -230.819
642 410.601 -377.448 -202.035
643 404.473 -406.074 -170.818
644 392.476 -422.801 -137.016
645 373.019 -428.097 -100.172
646 344.784 -423.358 -60.6406
647 308.156 -410.101 -18.5401
648 264.844 -389.569 24.8947
649 217.664 -362.883 68.5418
650 170.447 -330.341 111.146
651 127.725 -292.259 151.617
652 93.6935 -248.892 189.222
653 71.5159 -201.166 223.62
654 63.0904 -150.745 254.998
655 68.1442 -100.042 283.838
656 84.5069 -51.9236 310.486
657 108.927 -8.87039 335.741
658 136.861 26.9844 359.952
659 164.009 54.7496 383.209
660 186.003 74.8564 405.547
661 199.218 89.1703 426.744
662 201.74 100.284 446.552
663 192.771 111.01 464.724
664 172.972 124.425 480.537
665 144.747 142.755 493.464
666 110.876 167.501 502.482
667 75.5922 199.035 506.521
668 42.6739 236.772 504.752
669 15.6877 279.193 496.564
670 -3.0695 324.125 481.733
671 -12.7515 369.115 460.45
672 -13.8577 411.246 433.643
673 -8.38283 447.424 402.227
674 1.07565 474.561 367.397
675 11.981 489.563 330.135
676 21.6936 490.316 291.514
677 28.431 475.088 252.286
678 31.1425 444.067 213.289
679 28.7572 398.661 175.492
680 21.0556 341.183 140.208
681 7.43053 275.383 109.349
682 -12.7277 204.947 84.6854
683 -39.9486 133.265 67.5892
684 -73.8005 63.3863 59.2437
685 -113.246 -2.16682 59.4003
686 -155.684 -61.2865 67.9128
687 -198.277 -112.869 82.9588
688 -237.408 -155.9 102.86
689 -270.194 -190.208 125.79
690 -294.597 -215.938 150.067
691 -309.968 -233.701 175.011
692 -316.339 -244.328 200.214
693 -314.434 -248.547 225.853
694 -305.741 -247.355 252.029
695 -291.792 -241.636 278.846
696 -274.683 -232.376 305.635
697 -256.825 -220.82 331.82
698 -240.691 -208.764 356.65
699 -228.694 -197.501 379.222
700 -222.904 -188.562 398.6
701 -224.58 -182.745 414.169
702 -233.625 -179.975 425.696
703 -249.393 -179.076 433.805
704 -270.618 -178.272 439.734
705 -295.509 -175.347 445.61
706 -322.101 -168.138 454.77
707 -348.419 -155.436 469.802
708 -372.804 -137.108 493.239
709 -393.865 -114.359 525.561
710 -411.102 -89.9521 565.94
711 -424.255 -67.1556 611.557
712 -433.727 -48.7748 658.611
713 -439.805 -36.8431 703.036
714 -443.613 -31.6027 740.621
715 -445.653 -31.6897 768.257
716 -446.542 -35.0003 783.723
717 -446.938 -38.5062 786.205
718 -447.237 -39.4898 775.794
719 -447.705 -36.1742 753.981
720 -448.427 -27.7098 723.2
721 -449.186 -14.0144 686.142
722 -449.537 3.28777 645.59
723 -449.153 22.8836 604.32
724 -446.987 42.5842 564.134
725 -442.086 60.4307 526.954
726 -433.475 74.6058 493.957
727 -420.901 83.5827 466.209
728 -404.243 86.8362 444.159
729 -383.996 84.1427 427.69
730 -361.179 75.942 415.731
731 -337.778 63.3307 406.771
732 -315.357 47.7851 398.746
733 -296.02 30.9663 389.457
734 -281.278 14.9167 377.087
735 -272.132 1.3495 360.401
736 -268.962 -7.98826 338.817
737 -271.605 -11.6822 313.109
738 -279.657 -9.23734 284.456
739 -292.069 -0.644387 254.723
740 -306.917 12.843 225.923
741 -322.28 29.4732 199.498
742 -335.907 47.057 175.918
743 -345.785 63.2336 154.987
744 -350.545 75.95 136.01
745 -349.149 83.8027 118.371
746 -341.655 86.0291 101.634
747 -328.364 82.267 85.9198
748 -310.111 72.9273 71.3866
749 -287.999 58.8931 58.6666
750 -263.426 41.498 48.2656
751 -237.833 22.016 40.4413
752 -212.862 2.31479 35.1136
753 -189.731 -16.1231 32.2053
754 -168.886 -31.8586 31.592
755 -150.649 -43.9484 32.8054
756 -134.859 -52.2713 35.7382
757 -120.695 -57.1611 39.6319
758 -107.155 -59.4822 43.9334
759 -93.5992 -60.6832 47.7335
760 -79.4396 -61.9279 50.272
761 -64.9778 -64.6203 50.9217
762 -51.1398 -69.946 49.0892
763 -39.4312 -78.6207 44.5123
764 -32.126 -90.7485 37.2645
765 -31.5031 -105.712 27.2492
766 -39.2662 -122.419 14.4438
767 -56.3002 -139.274 -1.11702
768 -81.9432 -153.957 -20.1571
769 -114.712 -164.994 -42.5055
770 -152 -170.977 -67.9616
771 -190.974 -171.098 -95.9612
772 -228.774 -165.763 -125.488
773 -263.217 -156.019 -154.839
774 -292.816 -143.689 -182.59
775 -317.092 -130.728 -207.359
776 -336.157 -119.512 -227.865
777 -350.929 -112.075 -243.325
778 -362.017 -109.927 -253.355
779 -370.189 -114.189 -258.05
780 -375.776 -124.504 -258.304
781 -379.921 -139.763 -255.198
782 -383.441 -157.945 -250.101
783 -387.162 -177.015 -244.379
784 -392.151 -194.709 -239.009
785 -398.806 -208.951 -234.9
786 -406.693 -217.839 -231.971
787 -414.385 -219.561 -230.27
788 -419.265 -212.523 -229.364
789 -418.485 -195.705 -229.239
790 -408.78 -169.065 -229.985
791 -388.145 -133.922 -232.35
792 -355.7 -92.7237 -237.243
793 -311.966 -48.8304 -245.774
794 -258.763 -5.51453 -258.357
795 -199.147 34.0769 -274.859
796 -136.589 67.5505 -294.686
797 -74.3465 93.4903 -316.237
798 -15.5514 111.84 -337.703
799 36.8507 122.923 -356.6
800 80.8793 128.033 -370.888
801 114.746 128.137 -378.487
802 136.9 124.554 -378.655
803 146.42 118.565 -370.891
804 142.731 111.292 -356.19
805 125.789 103.978 -336.472
806 96.1681 97.5403 -314.337
807 55.531 92.3908 -292.778
808 6.08358 88.8052 -274.449
809 -49.5596 86.3923 -261.228
810 -108.198 84.6062 -254.31
811 -167.326 82.9623 -253.789
812 -224.095 80.9971 -258.995
813 -276.326 79.1436 -268.627
814 -322.448 77.7054 -280.957
815 -361.235 77.823 -294.186
816 -391.946 80.1954 -306.62
817 -414.535 85.3883 -317.474
818 -429.52 93.3951 -326.518
819 -437.472 103.819 -334.456
820 -439.887 115.561 -342.501
821 -437.927 127.616 -351.799
822 -432.944 138.981 -363.358
823 -425.565 149.167 -377.708
824 -416.901 158.07 -394.095
825 -407.476 166.227 -411.374
826 -397.904 174.435 -427.376
827 -388.651 183.82 -439.762
828 -379.635 195.28 -447.038
829 -370.858 209.674 -447.064
830 -361.982 227.507 -438.789
831 -352.803 248.315 -422.225
832 -343.297 270.685 -397.72
833 -334.066 292.28 -366.723
834 -326.278 310.318 -331.288
835 -321.806 322.137 -294.036
836 -321.937 325.898 -257.309
837 -327.917 321.07 -223.241
838 -339.77 308.442 -193.238
839 -356.557 289.626 -168.236
840 -376.405 266.804 -147.832
841 -396.583 242.056 -131.683
842 -413.955 216.873 -118.86
843 -425.649 191.973 -108.182
844 -429.562 167.493 -98.4045
845 -424.665 142.693 -89.0846
846 -410.913 116.317 -79.6818
847 -389.83 87.3047 -70.1784
848 -363.152 55.5773 -60.666
849 -333.129 21.5741 -51.2761
850 -302.278 -13.3782 -41.7409
851 -272.043 -47.3529 -31.6142
852 -243.535 -78.0423 -20.0558
853 -217.334 -103.744 -6.32974
854 -193.456 -123.384 10.0138
855 -171.676 -136.622 28.8548
856 -151.85 -143.737 49.5172
857 -133.42 -145.33 71.1844
858 -115.921 -141.919 92.6572
859 -98.9022 -134.244 113.046
860 -82.0305 -123.21 131.637
861 -65.3116 -110.231 148.048
862 -49.1012 -96.9945 162.499
863 -34.3322 -85.248 175.301
864 -22.2051 -76.8753 186.765
865 -14.3208 -73.001 197.008
866 -11.6747 -73.8657 205.735
867 -14.8326 -78.8792 212.326
868 -23.6631 -86.1789 216.137
869 -37.1994 -92.7668 216.83
870 -54.2538 -95.5288 214.806
871 -73.3354 -90.8344 210.687
872 -92.9945 -75.7655 205.366
873 -112.036 -48.0237 199.804
874 -128.881 -6.81964 194.803
875 -142.481 46.8105 191.033
876 -152.005 110.188 188.556
877 -156.933 179.283 186.826
878 -156.977 249.031 184.287
879 -152.211 314.084 179.389
880 -142.613 369.469 169.888
