# Time-averaged data for fix pt
# TimeStep v_pxy v_pxz v_pyz
91 262.99 -612.92 -236.927
92 274.894 -629.4 -233.608
93 287.033 -638.074 -222.239
94 297.061 -639.123 -204.117
95 303.372 -633.268 -180.38
96 304.992 -621.884 -152.431
97 301.914 -606.519 -121.471
98 294.757 -588.35 -88.3743
99 284.618 -568.196 -54.4032
100 272.827 -546.685 -21.1059
101 260.369 -524.046 9.37762
102 248.244 -500.613 34.7703
103 237.473 -477.094 52.0972
104 228.284 -454.431 58.727
105 221.043 -433.674 52.787
106 215.819 -415.935 33.389
107 212.271 -402.068 1.01927
108 210.224 -392.983 -41.9871
109 208.876 -388.576 -92.247
110 207.379 -388.58 -145.251
111 205.184 -392.322 -196.29
112 201.842 -398.931 -241.102
113 197.39 -407.767 -276.07
114 192.757 -418.66 -299.529
115 188.746 -431.969 -311.293
116 186.528 -448.004 -312.55
117 186.465 -466.661 -305.8
118 188.751 -487.432 -294.069
119 192.955 -509.133 -280.037
120 198.261 -529.927 -266.184
121 203.453 -547.696 -253.833
122 207.456 -560.285 -243.663
123 209.269 -566.486 -235.612
124 208.233 -565.739 -230.052
125 203.843 -558.772 -227.192
126 196.361 -547.103 -227.986
127 185.689 -532.733 -233.455
128 172.322 -517.6 -244.93
129 156.814 -503.462 -262.689
130 139.626 -491.227 -286.078
131 121.334 -481.797 -313.255
132 102.213 -475.524 -341.71
133 82.5925 -472.675 -368.6
134 62.3059 -473.092 -391.254
135 40.8697 -476.372 -407.981
136 17.8099 -481.857 -417.75
137 -7.60259 -487.927 -420.13
138 -35.4835 -493 -415.563
139 -65.2971 -495.458 -404.641
140 -96.1498 -493.753 -388.274
141 -126.549 -486.804 -367.385
142 -155.008 -474.342 -343.196
143 -179.931 -456.489 -317.266
144 -199.776 -434.045 -291.277
145 -213.854 -408.222 -267.005
146 -222.148 -380.568 -245.672
147 -224.869 -352.533 -228.55
148 -223.146 -325.287 -216.067
149 -218.846 -300.174 -207.807
150 -214.153 -277.935 -203.124
151 -211.363 -258.632 -200.63
152 -212.812 -241.875 -199.146
153 -219.932 -227.209 -197.564
154 -233.588 -213.544 -195.888
155 -253.677 -200.579 -194.382
156 -279.07 -188.545 -194.329
157 -307.898 -177.977 -196.91
158 -337.711 -170.289 -203.372
159 -365.952 -166.864 -214.205
160 -390.125 -168.915 -229.354
161 -408.024 -176.948 -247.902
162 -417.961 -190.989 -268.55
163 -418.792 -210.081 -289.697
164 -410.048 -232.859 -309.469
165 -392.153 -257.572 -325.81
166 -366.367 -282.632 -336.693
167 -334.614 -306.245 -340.56
168 -298.726 -326.942 -336.192
169 -260.859 -343.29 -323.105
170 -222.433 -354.52 -301.987
171 -183.861 -360.483 -274.503
172 -145.344 -361.427 -242.691
173 -107.705 -357.882 -209.081
174 -72.1137 -350.384 -176.074
175 -40.4273 -339.911 -145.455
176 -15.179 -326.972 -118.466
177 1.76298 -311.926 -95.9098
178 9.78044 -294.815 -78.2023
179 9.7204 -276.147 -65.6495
180 4.02275 -256.051 -59.0358
181 -3.80252 -235.144 -58.9242
182 -9.83405 -214.263 -65.6856
183 -10.4125 -194.998 -79.8148
184 -3.0249 -178.879 -101.229
185 13.4002 -167.893 -129.515
186 38.3282 -163.377 -163.929
187 70.2965 -166.619 -203.205
188 107.282 -177.7 -246.002
189 146.837 -196.074 -291.029
190 186.968 -220.502 -336.517
191 226.4 -248.87 -380.845
192 263.747 -278.505 -421.8
193 298.618 -306.04 -457.016
194 330.308 -328.369 -483.588
195 358.195 -342.789 -499.371
196 381.589 -347.267 -502.1
197 399.814 -340.98 -490.989
198 412.223 -324.197 -465.992
199 419.206 -298.167 -428.692
200 421.506 -264.693 -381.665
201 420.496 -226.199 -328.208
202 418.079 -184.827 -271.968
203 415.823 -142.307 -216.671
204 414.773 -99.8271 -165.783
205 415.83 -57.9761 -122.213
206 419.115 -16.8453 -88.0363
207 423.937 23.0368 -64.6361
208 429.778 60.9577 -52.6488
209 435.622 95.9411 -51.5127
210 441.046 126.654 -60.2218
211 445.179 151.463 -76.9508
212 448.179 169.142 -99.3865
213 450.57 178.528 -124.9
214 453.069 179.207 -150.927
215 456.275 171.05 -175.598
216 460.777 154.08 -197.179
217 466.252 128.541 -215.04
218 471.958 95.4845 -228.737
219 476.498 56.3457 -238.049
220 478.142 13.0559 -242.436
221 475.653 -32.4515 -241.388
222 468.193 -77.577 -233.837
223 455.328 -120.597 -219.226
224 437.461 -159.519 -197.373
225 415.559 -193.285 -168.909
226 390.463 -221.436 -135.539
227 363.673 -244.086 -99.5107
228 336.382 -262.02 -63.6691
229 310.081 -276.132 -31.0608
230 286.28 -287.6 -4.30283
231 266.64 -296.541 13.9223
232 252.695 -303.286 22.2058
233 245.472 -307.623 19.9998
234 245.629 -309.412 8.31523
235 253.388 -309.184 -10.4428
236 268.962 -307.432 -33.1567
237 292.099 -304.841 -56.2593
238 322.198 -302.619 -76.344
239 357.833 -301.543 -90.8052
240 396.302 -302.11 -97.3924
241 434.119 -304.889 -95.1681
242 467.171 -309.369 -83.7547
243 491.371 -315.019 -63.6373
244 503.446 -320.541 -35.9005
245 501.268 -324.354 -2.34595
246 484.53 -324.504 34.6518
247 454.805 -319.577 72.26
248 415.05 -308.073 107.83
249 369.949 -288.802 138.411
250 324.732 -261.157 161.647
251 284.241 -225.452 176.326
252 252.475 -183.007 181.853
253 231.699 -135.858 178.618
254 222.889 -86.9625 167.703
255 225.953 -39.8632 150.692
256 239.539 2.39743 129.473
257 262.067 37.4531 105.561
258 291.31 64.4497 80.4721
259 324.769 84.0125 55.0704
260 359.211 97.9933 30.013
261 391.74 109.154 5.52818
262 419.413 120.6 -18.2499
263 439.829 134.639 -41.2582
264 451.341 152.157 -63.0637
265 453.724 173.148 -82.179
266 448 196.526 -96.7538
267 436.078 221.034 -104.106
268 420.68 244.872 -101.618
269 404.795 267.012 -86.722
270 390.822 286.15 -58.4151
271 380.827 301.664 -17.0482
272 375.957 312.957 34.9206
273 376.578 319.633 93.1527
274 382.431 321.166 152.298
275 392.243 317.676 206.454
276 404.671 309.427 250.651
277 417.769 296.97 280.964
278 429.821 281.7 296.267
279 439.632 264.745 297.171
280 446.357 247.571 286.157
281 449.036 231.711 266.733
282 447.47 218.039 242.703
283 441.383 207.412 217.183
284 430.276 199.717 192.269
285 413.895 194.616 168.842
286 392.048 190.854 146.581
287 365.109 187.112 124.661
288 333.975 182.015 102.1
289 300.012 174.367 78.2174
290 264.707 163.14 53.326
291 230.296 147.67 28.6085
292 198.812 127.807 6.03294
293 171.865 103.961 -11.7305
294 150.979 76.8861 -21.9854
295 136.252 47.7893 -23.1316
296 127.322 18.2869 -14.63
297 122.449 -9.52601 1.98637
298 119.199 -32.8263 23.2163
299 115.556 -48.9142 44.469
300 109.572 -55.2507 60.4498
301 100.505 -50.0479 66.4882
302 88.3214 -33.0644 58.733
303 73.6001 -4.90732 35.7933
304 56.8261 32.2087 -1.79026
305 38.4427 74.897 -51.6982
306 18.4453 119.046 -110.468
307 -3.42757 160.177 -174.053
308 -27.2357 194.201 -238.938
309 -52.9569 217.331 -302.113
310 -79.7351 226.926 -361.378
311 -106.654 221.067 -414.571
312 -132.358 199.003 -459.647
313 -155.165 160.401 -494.083
314 -173.544 105.845 -515.223
315 -186.169 36.4466 -520.664
316 -191.744 -45.8508 -509.49
317 -189.375 -137.773 -482.055
318 -179.586 -235.022 -440.667
319 -163.584 -332.836 -389.618
320 -143.41 -425.77 -333.83
321 -121.522 -508.923 -278.353
322 -100.68 -578.66 -227.388
323 -83.7141 -632.687 -183.833
324 -72.8181 -670.679 -149.079
325 -69.795 -693.74 -122.884
326 -75.6929 -703.765 -104.366
327 -90.8657 -703.664 -91.3545
328 -115.002 -696.541 -81.9382
329 -147 -685.016 -74.2201
330 -185.123 -671.465 -66.5881
331 -227.2 -657.086 -58.4522
332 -269.825 -641.706 -49.4971
333 -309.342 -624.232 -40.3403
334 -341.926 -603.456 -31.9329
335 -363.898 -577.813 -25.4502
336 -372.896 -546.472 -21.1797
337 -367.47 -509.324 -20.0184
338 -347.679 -467.127 -22.0077
339 -315.19 -421.622 -27.244
340 -273.235 -374.872 -35.9172
341 -225.815 -329.196 -48.2799
342 -177.683 -286.942 -64.4819
343 -133.61 -249.998 -84.7751
344 -97.3489 -219.418 -108.914
345 -71.5956 -195.295 -136.561
346 -57.4046 -176.817 -166.965
347 -53.6989 -162.2 -199.137
348 -58.156 -149.625 -231.382
349 -67.2567 -137.229 -261.754
350 -77.517 -123.915 -288.074
351 -85.3446 -109.038 -308.428
352 -88.5198 -92.7861 -321.214
353 -85.5785 -75.6797 -325.892
354 -76.4356 -58.5402 -322.819
355 -61.6514 -42.4857 -313.337
356 -42.4618 -28.8893 -299.12
357 -20.4078 -18.9205 -282.003
358 3.63372 -13.6444 -263.671
359 28.8437 -13.1145 -245.747
360 54.8921 -16.8356 -229.387
361 81.5586 -23.21 -215.435
362 108.736 -30.5396 -204.413
363 136.037 -36.2549 -196.966
364 163.074 -38.027 -193.744
365 189.12 -34.441 -195.485
366 213.769 -24.3172 -202.904
367 236.153 -7.7025 -216.232
368 255.862 14.3101 -235.495
369 272.531 40.3303 -259.803
370 285.971 68.474 -287.784
371 296.836 97.0947 -317.492
372 306.09 124.752 -346.738
373 315.362 150.738 -373.584
374 326.643 174.852 -395.95
375 341.642 196.937 -412.255
376 361.799 217.554 -420.861
377 387.355 237.442 -420.339
378 417.86 257.613 -409.612
379 451.768 278.597 -388.034
380 487.086 300.789 -356.111
381 521.571 323.978 -315.295
382 552.525 347.59 -268.338
383 578.31 370.743 -219.512
384 597.363 392.267 -173.224
385 608.616 411.009 -134.804
386 611.795 426.357 -108.26
387 606.574 437.968 -96.188
388 592.797 446.51 -98.7567
389 570.108 452.736 -113.888
390 538.226 457.553 -137.485
391 497.353 461.58 -164.388
392 448.133 464.724 -189.121
393 392.448 466.233 -207.164
394 332.663 465.154 -216.106
395 271.56 460.392 -215.076
396 211.913 451.372 -205.328
397 156.329 438.764 -188.993
398 106.657 423.506 -169.051
399 64.2694 407.519 -147.911
400 29.975 392.558 -127.127
401 3.73511 380.033 -107.54
402 -15.1881 370.747 -89.5296
403 -28.207 364.179 -72.6271
404 -37.3787 359.967 -56.7911
405 -45.3689 357.11 -42.2271
406 -54.9797 354.323 -29.4861
407 -68.5532 351.3 -18.9876
408 -88.1049 347.945 -10.855
409 -114.936 344.606 -5.08907
410 -149.265 342.554 -1.46818
411 -190.878 342.542 0.4864
412 -238.903 345.225 1.40357
413 -292.301 350.645 1.73122
414 -349.767 357.959 1.89582
415 -410.471 365.677 2.77386
416 -473.393 372.342 4.78908
417 -537.05 376.485 8.27543
418 -599.993 377.193 12.8158
419 -659.98 373.541 16.9888
420 -714.681 365.133 18.6438
421 -761.75 351.59 15.3349
422 -799.178 333.001 5.04668
423 -826.037 309.758 -13.1144
424 -841.778 282.597 -38.5313
425 -846.967 251.734 -69.8102
426 -842.642 218.287 -104.578
427 -830.508 183.286 -140.242
428 -812.458 147.948 -174.532
429 -790.011 113.167 -205.206
430 -765.136 79.3516 -230.793
431 -738.994 46.8789 -249.751
432 -712.925 15.2728 -260.752
433 -687.972 -15.9584 -263.141
434 -664.863 -47.085 -256.21
435 -644.135 -78.4778 -240.442
436 -625.732 -109.867 -217.019
437 -609.518 -140.862 -187.616
438 -594.953 -171.271 -154.404
439 -581.59 -201.174 -119.599
440 -569.378 -230.971 -85.0471
441 -558.075 -260.992 -51.4742
442 -547.975 -291.876 -18.4889
443 -539.592 -323.869 14.6552
444 -533.101 -356.958 49.7357
445 -528.685 -390.441 88.3821
446 -526.429 -423.567 131.709
447 -526.397 -455.224 179.964
448 -528.218 -484.372 232.419
449 -531.641 -510.045 287.407
450 -536.643 -531.64 342.788
451 -543.224 -548.428 395.868
452 -550.926 -559.843 444.742
453 -559.071 -565.301 487.34
454 -567.033 -563.842 522.584
455 -573.817 -554.944 550.504
456 -579.12 -538.025 571.857
457 -582.98 -513.56 588.152
458 -585.674 -482.312 601.168
459 -587.998 -445.341 612.191
460 -590.516 -404.382 621.984
461 -593.575 -360.904 630.63
462 -597.145 -316.394 637.164
463 -600.663 -272.444 640.818
464 -603.31 -230.13 640.48
465 -604.088 -190.679 635.831
466 -602.047 -155.024 626.913
467 -596.546 -124.052 614.387
468 -587.113 -98.6187 598.987
469 -573.385 -78.5926 581.737
470 -555.716 -63.6505 563.428
471 -534.1 -53.1422 544.261
472 -509.207 -45.6563 523.982
473 -481.875 -39.277 502.224
474 -453.309 -32.2558 478.169
475 -424.534 -22.8264 451.128
476 -396.793 -9.68009 420.665
477 -371.562 7.54851 386.001
478 -349.285 28.3178 346.887
479 -330.18 51.2794 303.06
480 -313.576 75.1186 254.479
481 -298.055 98.7815 202.18
482 -282.048 122.119 148.03
483 -263.892 146.056 94.8568
484 -241.715 172.263 45.6742
485 -214.541 202.78 3.93564
486 -182.14 239.006 -27.6911
487 -144.983 281.692 -47.6959
488 -104.362 330.12 -56.0571
489 -61.9835 381.891 -53.7772
490 -20.0178 433.74 -43.689
491 19.0226 481.897 -29.1713
492 53.1806 522.639 -14.7013
493 80.6186 553.192 -4.40609
494 100.14 571.875 -2.12261
495 111.578 578.425 -10.5655
496 115.606 573.747 -31.4209
497 113.975 559.855 -64.5005
498 108.754 538.509 -108.361
499 102.372 511.849 -160.288
500 97.0917 481.134 -216.616
501 94.3527 447.443 -273.542
502 95.1304 411.435 -326.866
503 99.8418 373.564 -372.858
504 108.678 335.118 -408.152
505 121.497 297.545 -430.472
506 137.782 263.021 -437.406
507 156.933 234.352 -428.155
508 178.512 214.402 -402.434
509 201.616 205.975 -360.787
510 225.294 211.352 -305.082
511 249.034 231.122 -238.99
512 272.216 264.204 -167.177
513 294.556 307.442 -95.3388
514 315.688 355.842 -29.2948
515 335.461 403.749 25.5355
516 353.867 445.594 65.5688
517 371.488 476.859 88.8112
518 389.493 494.32 95.1142
519 408.974 496.529 86.224
520 430.922 483.7 64.7803
521 455.77 457.223 34.4261
522 482.924 419.255 -1.05758
523 510.924 372.907 -37.1608
524 537.557 321.344 -69.8426
525 560.273 267.786 -94.9232
526 576.67 215.304 -109.142
527 584.691 166.907 -109.981
528 583.181 124.675 -96.2165
529 571.509 89.9231 -68.0128
530 550.591 62.5631 -27.2727
531 521.934 41.4014 23.5754
532 487.599 24.1657 81.0219
533 450.046 8.2069 141.153
534 412.14 -8.82989 199.713
535 376.269 -28.674 252.788
536 344.486 -51.7619 296.212
537 317.924 -77.4388 326.425
538 296.687 -104.079 340.388
539 279.836 -129.914 336.243
540 264.947 -153.374 313.162
541 249.611 -173.477 272.229
542 231.587 -189.892 215.969
543 209.712 -202.848 147.993
544 183.626 -212.925 73.0635
545 154.528 -220.281 -3.18883
546 123.724 -224.943 -75.0832
547 92.9919 -226.557 -137.175
548 63.639 -224.991 -184.686
549 36.7391 -220.565 -214.466
550 13.149 -213.79 -225.388
551 -6.75606 -205.77 -218.018
552 -22.2936 -197.804 -194.693
553 -33.007 -191.101 -158.888
554 -38.5088 -186.45 -114.778
555 -39.0493 -184.084 -66.2687
556 -35.2895 -183.664 -16.4813
557 -28.8221 -184.712 31.769
558 -21.3402 -186.866 76.8821
559 -14.2103 -189.646 117.799
560 -8.57443 -193.005 153.767
561 -4.53939 -196.505 184.875
562 -1.38264 -199.747 211.215
563 2.10801 -202.7 233.311
564 7.45797 -204.724 251.936
565 15.882 -206.092 268.07
566 28.0937 -207.273 282.618
567 43.9937 -208.875 296.256
568 62.8148 -211.513 309.122
569 83.1556 -215.218 320.812
570 103.714 -219.572 330.662
571 123.58 -223.593 337.873
572 142.383 -225.658 342.44
573 159.892 -224.387 344.852
574 176.491 -218.456 346.481
575 192.681 -207.413 349.346
576 208.526 -191.302 355.048
577 223.915 -170.838 365.415
578 238.443 -146.652 381.175
579 251.487 -119.662 402.425
580 262.319 -91.2548 428.264
581 270.366 -62.4103 456.913
582 274.831 -34.6712 486.306
583 275.319 -9.05479 514.321
584 271.841 13.0174 538.567
585 264.624 30.0233 557.513
586 253.877 40.6508 570.315
587 240.293 43.7166 577.563
588 224.587 38.3362 580.601
589 207.904 24.1367 582.187
590 191.245 1.85163 584.62
591 175.961 -27.4549 590.427
592 163.786 -61.7671 600.984
593 155.97 -98.4637 616.523
594 153.356 -135.133 636.329
595 156.382 -169.446 658.377
596 163.855 -199.913 680.239
597 173.825 -225.793 699.177
598 183.194 -247.268 713.454
599 188.801 -265.374 722.155
600 187.787 -281.728 725.215
601 177.797 -298.236 723.671
602 157.43 -316.358 719.449
603 126.554 -337.266 714.063
604 86.2805 -361.315 709.175
605 38.5258 -387.75 705.262
606 -13.8148 -415.182 702.264
607 -67.4015 -441.131 699.631
608 -118.736 -462.697 696.463
609 -165.292 -477.145 692.248
610 -204.592 -481.972 686.455
611 -235.459 -475.798 678.461
612 -257.36 -457.545 668.017
613 -270.106 -427.347 654.418
614 -274.007 -386.19 636.975
615 -268.937 -335.727 615.215
616 -255.183 -278.394 588.793
617 -233.514 -217.257 558.004
618 -205.153 -155.972 523.94
619 -172.009 -98.2287 488.174
620 -136.542 -47.7698 452.499
621 -101.461 -7.1433 419.136
622 -69.2195 21.503 390.524
623 -41.5132 37.494 368.945
624 -19.3768 41.1631 356.437
625 -2.60714 34.1417 354.561
626 9.37538 19.2958 364.01
627 18.1536 0.161869 384.474
628 25.2555 -19.6841 414.996
629 32.287 -36.5822 454.14
630 40.6646 -47.9036 499.682
631 50.9922 -52.1063 549.275
632 63.7466 -49.1489 600.713
633 78.7098 -40.42 652.055
634 95.3463 -27.8065 701.618
635 113.199 -14.1637 747.918
636 131.123 -2.13786 789.526
637 148.349 6.50378 825.529
638 164.466 10.8605 854.821
639 178.502 10.6602 876.911
640 189.409 6.93521 891.85
641 196.168 0.548842 900.11
642 197.635 -7.6521 902.932
643 192.382 -17.0601 901.206
644 178.568 -27.1329 896.689
645 155.042 -37.2732 890.776
646 120.71 -46.6841 885.49
647 76.0925 -54.6693 882.487
648 22.6878 -60.8637 883.201
649 -36.3063 -65.0425 888.167
650 -96.515 -67.7167 897.129
651 -153.492 -69.7595 909.279
652 -202.758 -72.0834 923.263
653 -240.778 -75.8725 937.555
654 -265.04 -81.8139 950.331
655 -274.247 -90.5185 959.959
656 -268.025 -101.852 964.824
657 -246.654 -115.135 963.119
658 -211.335 -128.472 953.845
659 -163.55 -139.741 936.364
660 -105.164 -146.778 910.755
661 -39.5475 -148.073 877.586
662 29.4648 -143.232 837.992
663 96.8575 -133.103 793.354
664 157.037 -119.563 745.481
665 204.589 -104.509 695.837
666 234.73 -89.5773 645.746
667 244.175 -75.7434 597.248
668 231.926 -62.6419 552.401
669 199.043 -49.7324 513.659
670 148.696 -36.7844 483.513
671 85.2396 -23.7087 463.901
672 14.0477 -11.2979 455.409
673 -59.7628 -0.834727 456.357
674 -131.437 6.03624 463.207
675 -197.04 8.02337 470.953
676 -253.765 4.28619 473.897
677 -299.648 -4.90073 467.442
678 -333.98 -19.029 448.532
679 -357.025 -37.1192 415.993
680 -370.009 -58.2352 371.224
681 -375.203 -81.3667 317.006
682 -374.957 -105.394 257.509
683 -371.472 -129.06 197.068
684 -366.325 -151.192 139.319
685 -360.063 -170.32 86.9003
686 -352.216 -185.504 41.0633
687 -341.673 -196.052 1.8299
688 -327.628 -202.036 -31.6752
689 -309.217 -203.915 -60.3069
690 -286.609 -202.486 -85.0846
691 -260.549 -198.095 -106.107
692 -232.711 -190.942 -123.233
693 -205.157 -180.609 -136.393
694 -180.905 -167.045 -145.611
695 -162.658 -149.68 -151.708
696 -152.463 -128.777 -155.413
697 -151.581 -104.626 -157.385
698 -160.073 -77.9638 -157.672
699 -176.93 -50.2724 -155.613
700 -200.699 -23.3692 -150.228
701 -229.514 0.536194 -139.94
702 -261.076 19.6769 -124.095
703 -293.392 32.6923 -102.86
704 -324.449 39.8771 -77.459
705 -352.187 43.1388 -50.3163
706 -374.731 45.85 -24.1767
707 -390.396 52.1584 -1.73881
708 -397.922 65.8074 14.8244
709 -396.31 89.5905 24.6735
710 -384.942 125.169 28.2395
711 -364.003 172.035 27.0313
712 -334.251 228.915 23.2333
713 -297.775 293.196 18.9879
714 -256.988 360.911 16.0332
715 -215.158 428.052 15.163
716 -175.529 490.215 16.4017
717 -141.503 543.267 19.3839
718 -115.816 583.64 23.2612
719 -100.527 608.638 27.0484
720 -96.7378 616.637 30.0069
721 -104.288 607.407 30.9682
722 -121.956 581.559 29.4787
723 -148.637 541.447 24.7344
724 -181.893 490.119 15.9877
725 -219.631 431.755 3.31724
726 -259.752 370.74 -12.7967
727 -299.957 311.098 -31.1274
728 -338.247 255.691 -50.0127
729 -372.513 205.972 -67.3865
730 -400.949 161.464 -81.0146
731 -422.314 120.898 -88.8358
732 -436.104 82.306 -89.2646
733 -442.395 43.8391 -81.7008
734 -441.619 4.6437 -66.2383
735 -434.562 -35.1135 -44.016
736 -422.572 -74.4153 -16.8559
737 -407.334 -111.605 12.8952
738 -390.767 -145.087 42.6771
739 -374.881 -173.654 69.9843
740 -361.405 -196.648 92.604
741 -351.529 -213.899 108.617
742 -345.536 -226.107 117.032
743 -342.841 -234.296 117.077
744 -342.007 -239.842 109.239
745 -341.366 -244.276 94.6112
746 -339.236 -248.746 74.338
747 -334.035 -254.076 50.5072
748 -324.548 -260.638 24.8601
749 -310.076 -267.796 -0.769096
750 -290.527 -274.457 -24.5778
751 -265.877 -279.357 -44.4349
752 -236.445 -280.913 -58.3559
753 -202.77 -278.058 -64.4008
754 -164.97 -270.035 -61.1507
755 -123.364 -257.004 -48.0465
756 -78.5696 -239.963 -25.0708
757 -30.9193 -220.374 6.92383
758 18.8558 -200.687 46.3301
759 69.4119 -182.743 91.0349
760 119.397 -168.454 138.48
761 167.227 -159.559 186.334
762 211.405 -156.876 232.215
763 250.929 -161.119 274.222
764 284.93 -171.688 311.447
765 312.857 -187.955 343.451
766 334.503 -208.768 369.968
767 349.694 -232.558 391.418
768 358.402 -258.305 408.237
769 360.642 -284.877 420.839
770 357.152 -311.096 430.165
771 348.512 -336.115 436.774
772 335.611 -358.925 441.423
773 320.155 -378.799 445.266
774 303.796 -395.372 450.047
775 288.053 -408.488 457.153
776 274.212 -418.942 468.211
777 262.967 -428.058 484.202
778 254.325 -437.714 505.128
779 247.844 -449.926 530.53
780 242.551 -466.729 558.956
781 237.205 -489.7 588.537
782 230.605 -519.98 617.929
783 221.766 -557.615 646.149
784 209.957 -601.914 673.093
785 194.406 -651.664 699.006
786 175.262 -704.328 724.207
787 152.7 -757 749.485
788 127.718 -806.264 774.813
789 101.402 -848.805 800.202
790 74.8946 -881.631 825.058
791 49.2233 -902.742 848.406
792 24.7885 -910.967 869.315
793 1.65041 -906.773 886.567
794 -20.5261 -891.797 898.854
795 -42.057 -868.847 905.191
796 -63.0532 -841.709 904.762
797 -83.5726 -814.378 897.109
798 -103.295 -790.229 882.033
799 -121.852 -771.823 859.748
800 -138.911 -760.263 830.837
801 -153.764 -754.477 796.366
802 -165.825 -752.666 757.935
803 -174.256 -752.071 717.142
804 -178.676 -749.957 675.74
805 -178.504 -743.908 635.319
806 -174.304 -733.225 597.357
807 -166.899 -717.661 562.886
808 -157.103 -698.155 532.54
809 -146.796 -676.449 506.641
810 -137.643 -654.772 485.377
811 -131.752 -635.118 468.941
812 -130.599 -619.266 457.517
813 -135.849 -608.463 451.154
814 -148.134 -603.134 449.752
815 -167.167 -602.064 452.476
816 -192.09 -603.07 458.039
817 -221.41 -603.574 464.514
818 -253.928 -600.737 469.862
819 -288.463 -592.554 471.251
820 -324.721 -577.985 466.091
821 -362.438 -556.871 451.999
822 -401.707 -529.238 427.25
823 -442.395 -495.378 391.075
824 -483.827 -455.299 343.969
825 -524.837 -409.236 287.504
826 -563.014 -358.225 224.007
827 -595.432 -303.415 156.277
828 -618.902 -247.219 87.5922
829 -630.796 -192.474 21.1357
830 -629.285 -142.061 -40.0144
831 -613.789 -98.8977 -93.0612
832 -585.542 -65.2584 -135.708
833 -547.317 -42.8689 -166.602
834 -502.321 -32.5311 -185.092
835 -454.317 -34.2215 -192.03
836 -406.186 -46.9644 -189.467
837 -360.416 -68.8626 -179.901
838 -317.991 -97.3508 -166.892
839 -279.341 -129.854 -153.803
840 -244.1 -163.676 -143.505
841 -212.128 -195.995 -137.753
842 -182.914 -224.034 -136.968
843 -156.148 -245.602 -140.79
844 -131.639 -258.44 -148.108
845 -109.111 -260.901 -157.716
846 -88.4231 -252.473 -168.764
847 -69.2314 -233.66 -180.321
848 -51.4272 -205.769 -191.817
849 -34.9327 -171.225 -202.863
850 -19.4858 -132.927 -213.044
851 -4.92104 -93.4633 -221.659
852 9.43735 -55.0202 -227.887
853 24.3183 -19.2166 -231.409
