# Time-averaged data for fix pt
# TimeStep v_pxy v_pxz v_pyz
334 338.7 -59.0198 -218.418
335 347.886 -60.3164 -190.658
336 348.627 -53.9896 -159.32
337 340.376 -42.6912 -127.532
338 323.699 -29.8457 -98.0575
339 300.117 -19.1761 -72.6777
340 272.009 -13.3673 -52.0676
341 241.969 -14.1361 -36.2584
342 212.735 -21.6036 -23.9633
343 186.375 -34.4685 -13.5162
344 164.424 -49.8928 -2.35017
345 147.827 -64.3785 11.7114
346 136.769 -74.3235 30.6811
347 131.385 -77.0208 55.3606
348 130.794 -71.054 85.141
349 134.148 -56.8749 118.337
350 139.993 -36.2242 152.118
351 146.332 -12.0052 183.271
352 151.213 12.2844 208.842
353 152.544 33.8661 226.415
354 148.339 50.452 235.122
355 137.202 61.1027 235.211
356 118.491 66.1412 227.691
357 92.1933 66.6972 214.038
358 58.5467 64.3045 195.815
359 18.2928 61.2248 174.57
360 -27.5719 58.8052 151.525
361 -77.4485 58.149 127.931
362 -129.718 60.0722 105.119
363 -182.303 64.5973 84.2998
364 -233.02 71.6469 66.7476
365 -279.814 80.9251 53.482
366 -320.881 91.7098 45.4794
367 -354.924 103.325 42.8779
368 -381.522 114.841 45.7701
369 -400.26 124.297 53.963
370 -411.541 130.062 67.0624
371 -415.582 130.266 84.2921
372 -412.776 123.636 105.194
373 -403.752 109.768 128.791
374 -388.699 89.2309 153.871
375 -368.216 63.7439 179.262
376 -342.388 35.969 203.156
377 -311.863 8.27065 223.683
378 -277.316 -17.6071 239.375
379 -239.287 -40.0594 249.271
380 -198.682 -59.008 253.119
381 -156.141 -75.095 252.066
382 -112.511 -89.69 247.801
383 -68.5953 -104.248 242.623
384 -24.7633 -120.187 238.953
385 18.3339 -138.093 238.874
386 60.3977 -158.056 243.691
387 100.813 -178.861 253.892
388 138.752 -199.486 268.868
389 173.359 -218.511 287.834
390 203.569 -234.928 308.936
391 228.396 -248.193 330.454
392 247.182 -257.908 350.422
393 259.521 -264.337 366.974
394 266.258 -267.341 378.364
395 268.25 -267.305 383.339
396 266.502 -264.79 381.409
397 261.752 -260.479 372.555
398 254.675 -254.912 357.714
399 245.162 -248.551 338.26
400 233.919 -241.596 315.991
401 221.27 -233.641 292.979
402 208.41 -224.573 271.169
403 196.828 -214.16 252.131
404 187.926 -202.619 237.423
405 182.875 -190.694 227.417
406 182.061 -179.192 222.134
407 185.399 -169.191 220.467
408 191.64 -161.322 220.158
409 199.323 -156.114 218.88
410 206.142 -153.649 213.793
411 210.306 -154.101 202.784
412 209.422 -157.659 184.831
413 202.189 -164.913 160.229
414 187.85 -176.671 130.75
415 166.36 -193.507 98.9795
416 138.471 -215.873 68.284
417 105.898 -244.061 41.4624
418 70.8716 -277.143 21.5139
419 35.8073 -314.343 10.2458
420 2.93651 -353.634 8.57364
421 -25.6378 -393.2 16.4766
422 -48.8335 -430.544 33.2309
423 -66.0409 -463.203 57.7825
424 -76.9422 -489.01 88.9349
425 -81.8312 -506.427 125.615
426 -81.2237 -514.495 166.822
427 -75.9089 -512.925 211.132
428 -66.4163 -502.329 256.887
429 -54.1056 -483.794 301.995
430 -40.1931 -459.298 343.498
431 -25.7346 -430.765 378.339
432 -11.9247 -399.948 403.716
433 0.340076 -368.616 417.481
434 9.9925 -338.171 418.734
435 16.8478 -309.664 407.404
436 20.4284 -283.736 384.465
437 20.9001 -260.843 351.603
438 18.5913 -241.596 310.653
439 14.1932 -225.969 263.2
440 8.18073 -213.318 210.996
441 1.03906 -203.083 155.688
442 -7.01118 -194.146 98.6856
443 -15.9153 -185.147 41.7871
444 -25.6976 -174.571 -13.5752
445 -36.3199 -161.047 -65.7183
446 -47.7407 -143.53 -112.849
447 -59.7414 -121.326 -153.095
448 -71.8985 -94.2109 -185.223
449 -84.0326 -62.7937 -208.146
450 -95.8342 -28.2919 -221.601
451 -106.781 7.76293 -226.134
452 -116.629 43.0615 -222.994
453 -124.847 75.595 -213.844
454 -130.882 103.658 -200.7
455 -133.882 125.801 -185.373
456 -133.515 141.955 -169.12
457 -129.252 152.262 -152.435
458 -121.445 157.731 -135.066
459 -110.834 159.419 -116.296
460 -98.6859 158.12 -95.352
461 -86.8532 154.541 -71.8459
462 -76.5648 148.884 -46.2317
463 -69.308 141.883 -19.6222
464 -66.0383 134.021 6.37045
465 -67.3241 126.394 29.4762
466 -72.9643 119.617 47.8672
467 -82.659 114.257 59.873
468 -95.0945 110.248 65.0593
469 -108.704 106.974 62.9748
470 -121.437 103.427 54.3402
471 -131.251 98.3363 40.1727
472 -136.43 90.6821 21.6817
473 -135.964 79.5577 0.449749
474 -129.681 64.192 -22.3856
475 -118.66 44.7401 -46.2042
476 -104.825 20.9353 -70.4609
477 -90.1586 -6.93283 -95.0933
478 -76.8443 -38.0009 -119.82
479 -66.434 -71.2268 -145.036
480 -59.9161 -105.574 -170.157
481 -57.6875 -140.263 -194.286
482 -58.8222 -174.711 -216.109
483 -62.2669 -208.638 -233.506
484 -66.493 -241.822 -244.891
485 -70.2339 -273.909 -249.079
486 -72.6935 -304.27 -245.456
487 -73.5497 -331.966 -234.814
488 -72.9885 -355.993 -218.599
489 -71.3837 -375.129 -199.223
490 -69.1132 -387.944 -179.03
491 -65.9808 -393.579 -160.121
492 -61.3857 -391.637 -144.209
493 -54.7565 -382.31 -132.117
494 -45.3466 -366.53 -123.863
495 -33.1779 -346.285 -119.251
496 -18.4768 -323.834 -117.865
497 -1.70934 -302.174 -119.144
498 15.9126 -284.237 -122.281
499 33.4578 -273.055 -126.782
500 49.9564 -271.413 -131.593
501 64.2384 -280.81 -136.238
502 75.2482 -301.544 -140.287
503 82.2237 -332.575 -143.981
504 84.4319 -371.217 -148.698
505 81.8091 -414.116 -155.666
506 74.697 -457.311 -166.319
507 64.1526 -497.256 -182.011
508 51.3252 -530.692 -202.818
509 37.3405 -555.368 -228.146
510 23.6497 -570.13 -256.419
511 11.4016 -574.259 -285.992
512 1.74248 -568.538 -314.945
513 -4.20718 -554.197 -342.476
514 -6.04973 -532.689 -368.427
515 -3.63307 -506.287 -393.597
516 2.45653 -477.467 -418.701
517 11.08 -449.467 -443.772
518 21.2881 -425.498 -468.238
519 32.4142 -408.512 -490.123
520 44.0807 -400.346 -507.413
521 56.7936 -401.092 -518.007
522 70.3555 -409.968 -519.855
523 84.9991 -425.47 -511.145
524 100.345 -445.833 -490.995
525 115.896 -469.574 -459.132
526 130.691 -495.594 -416.329
527 144.215 -522.909 -364.581
528 156.019 -550.502 -306.496
529 165.61 -577.385 -245.203
530 172.727 -602.326 -183.893
531 177.258 -624.192 -125.483
532 179.096 -642.408 -72.5651
533 178.204 -656.664 -27.4384
534 174.617 -667.201 8.6546
535 169.027 -674 34.5742
536 161.598 -677.482 49.8509
537 152.804 -677.498 55.046
538 143.018 -674.141 51.4407
539 132.288 -666.582 40.9038
540 120.723 -654.769 25.9864
541 108.93 -638.591 9.77326
542 97.2365 -617.741 -4.78906
543 86.4616 -592.471 -15.2192
544 77.9443 -562.822 -20.1743
545 72.8954 -528.749 -19.6019
546 72.9419 -490.983 -14.6972
547 78.7596 -450.875 -8.25408
548 90.8961 -409.94 -3.15215
549 109.041 -370.735 -2.84797
550 131.671 -336.187 -9.99624
551 156.436 -308.703 -26.2993
552 180.346 -290.474 -52.109
553 199.981 -281.793 -86.7252
554 212.554 -282.32 -127.928
555 215.353 -290.351 -173.247
556 206.899 -303.305 -219.645
557 186.869 -318.209 -264.405
558 156.278 -331.76 -305.107
559 116.979 -341.01 -340.048
560 71.9367 -343.593 -367.551
561 25.1737 -338.105 -386.77
562 -20.0145 -324.452 -397.272
563 -60.098 -303.411 -398.667
564 -92.2772 -276.707 -390.953
565 -115.158 -246.752 -374.265
566 -128.074 -215.951 -349.268
567 -131.825 -186.328 -316.844
568 -127.969 -159.778 -278.634
569 -118.92 -137.082 -236.457
570 -107.189 -118.284 -192.447
571 -95.0256 -102.046 -148.942
572 -84.5145 -86.8288 -107.871
573 -76.7863 -70.643 -70.6995
574 -72.5556 -52.1533 -37.4385
575 -71.6833 -30.7471 -8.03121
576 -73.9459 -7.40072 18.6079
577 -78.6168 16.1348 43.5457
578 -85.0142 37.327 68.1475
579 -91.7936 54.0297 93.6222
580 -97.8466 64.8766 121.564
581 -101.509 69.3201 153.236
582 -101.721 68.0651 189.455
583 -97.6667 62.7273 230.15
584 -89.6539 55.2509 274.465
585 -78.2156 47.5742 320.113
586 -64.2267 41.3948 364.286
587 -49.1883 38.2463 403.756
588 -34.5998 39.6698 435.396
589 -21.8637 46.8917 457.516
590 -12.2662 60.7064 469.078
591 -6.89215 81.4277 470.419
592 -6.53292 108.338 462.868
593 -11.4443 139.804 448.263
594 -21.0449 173.612 428.954
595 -34.4451 207.068 407.253
596 -50.0652 237.556 385.848
597 -66.1252 262.735 366.999
598 -80.3657 280.627 352.689
599 -90.9869 289.915 343.816
600 -96.1357 290.241 341.28
601 -95.1519 282.174 345.328
602 -87.7128 267.171 355.938
603 -74.8153 247.521 372.141
604 -58.1299 225.871 393.156
605 -39.5738 205.089 417.455
606 -21.2721 187.605 443.266
607 -4.76009 175.478 468.634
608 8.82595 169.431 492.032
609 18.5909 169.093 512.141
610 24.149 172.539 528.045
611 24.4926 177.073 538.988
612 18.6826 179.387 544.466
613 5.71225 175.73 544.294
614 -14.858 163.315 538.872
615 -42.9048 140.781 529.35
616 -77.262 108.284 517.353
617 -115.836 67.4163 504.37
618 -155.993 20.9992 491.959
619 -194.876 -27.8123 481.529
620 -229.257 -76.3763 473.893
621 -256.193 -122.279 469.463
622 -272.908 -164.399 468.04
623 -277.464 -202.147 469.284
624 -268.678 -235.164 472.398
625 -246.331 -263.75 476.33
626 -211.785 -288.444 479.879
627 -167.68 -309.861 481.724
628 -117.222 -329.753 480.403
629 -64.2572 -350.31 474.687
630 -12.1661 -374.041 463.596
631 35.7203 -403.352 447.05
632 77.1726 -440.203 424.617
633 110.798 -485.55 397.035
634 135.835 -539.153 364.866
635 152.075 -599.429 329.124
636 159.59 -663.505 291.028
637 159.253 -728.434 251.708
638 151.783 -791.055 212.054
639 137.962 -848.912 172.803
640 119.247 -900.435 134.096
641 96.7899 -944.709 95.6398
642 72.323 -981.391 57.6715
643 47.4435 -1010.4 20.5995
644 23.9854 -1031.37 -14.7013
645 3.54496 -1043.89 -46.7124
646 -12.4393 -1047.57 -73.3623
647 -23.0402 -1041.86 -92.8327
648 -27.7833 -1027.32 -103.55
649 -26.9386 -1004.4 -104.906
650 -21.2724 -974.535 -96.7809
651 -11.9423 -939.711 -80.194
652 -0.184864 -902.026 -56.9618
653 12.5914 -863.933 -29.3242
654 25.2755 -827.975 0.362233
655 36.3492 -796.769 29.5379
656 44.5877 -772.425 56.043
657 48.8315 -756.245 78.0317
658 48.3316 -748.715 93.937
659 42.6755 -749.219 102.663
660 31.9511 -755.92 103.065
661 16.7751 -766.458 94.7315
662 -1.92504 -778.211 77.5257
663 -23.1293 -788.769 51.9994
664 -45.573 -795.829 19.4061
665 -68.3863 -797.97 -18.4549
666 -90.3039 -793.895 -59.2305
667 -111.147 -783.059 -100.467
668 -130.176 -765.226 -140.318
669 -147.576 -740.423 -177.007
670 -163.557 -709.423 -209.726
671 -178.306 -673.122 -237.685
672 -192.349 -633.419 -260.618
673 -205.702 -591.945 -277.834
674 -218.081 -550.465 -289.291
675 -229.157 -510.64 -294.721
676 -237.916 -473.318 -294.653
677 -243.366 -439.415 -289.234
678 -244.211 -408.817 -279.269
679 -239.618 -381.538 -265.882
680 -228.784 -356.734 -250.075
681 -211.999 -333.829 -233.154
682 -190.244 -312.057 -215.847
683 -165.92 -291.147 -199.045
684 -141.223 -270.667 -183.181
685 -119.189 -250.985 -169.07
686 -102.159 -232.405 -157.026
687 -92.1852 -215.342 -148.064
688 -90.5849 -200.557 -143.043
689 -97.4564 -188.356 -142.612
690 -112.405 -178.912 -147.621
691 -133.833 -172.071 -158.687
692 -159.433 -167.455 -175.663
693 -186.811 -164.591 -197.993
694 -212.475 -163.062 -224.933
695 -233.759 -162.352 -255.079
696 -248.64 -162.251 -286.648
697 -256.377 -162.224 -317.9
698 -257.865 -162.026 -347.085
699 -254.796 -160.935 -372.406
700 -249.537 -158.404 -392.901
701 -244.309 -153.609 -407.448
702 -240.771 -145.73 -415.863
703 -239.974 -134.297 -418.14
704 -242.381 -119.165 -414.274
705 -247.632 -100.781 -404.645
706 -255.086 -79.9161 -389.996
707 -263.613 -58.1988 -371.38
708 -272.197 -37.1937 -349.909
709 -280.084 -18.4646 -327.537
710 -287.279 -3.71525 -305.85
711 -294.296 5.6896 -286.635
712 -301.872 9.13241 -271.42
713 -311.105 6.62771 -261.252
714 -323.048 -1.14113 -256.292
715 -338.439 -12.7596 -256.318
716 -358.023 -26.2602 -260.398
717 -381.997 -39.7544 -267.752
718 -410.355 -51.7061 -277.414
719 -442.589 -61.235 -288.698
720 -478.071 -68.5664 -301.197
721 -515.384 -75.0015 -314.312
722 -553.173 -81.6835 -327.668
723 -589.54 -90.0691 -340.597
724 -622.912 -100.741 -352.178
725 -652.114 -113.405 -361.637
726 -676.397 -127.309 -367.769
727 -695.949 -141.362 -369.772
728 -711.768 -153.919 -366.968
729 -725.316 -164.078 -358.551
730 -738.208 -171.378 -344.188
731 -751.537 -175.977 -322.987
732 -765.403 -178.321 -294.637
733 -778.488 -179.584 -258.627
734 -788.887 -181.107 -215.069
735 -794.328 -184.802 -164.81
736 -792.509 -191.991 -109.629
737 -782.19 -203.953 -52.173
738 -762.655 -221.708 4.44241
739 -734.039 -245.051 57.4759
740 -696.971 -273.523 104.285
741 -651.971 -305.37 143.006
742 -599.849 -338.936 172.884
743 -541.319 -371.39 194.06
744 -477.858 -400.815 207.429
745 -411.228 -425.022 214.892
746 -344.076 -442.534 219.187
747 -279.448 -452.293 223.003
748 -220.659 -453.798 228.966
749 -170.282 -447.013 238.731
750 -130.238 -432.199 252.984
751 -101.568 -410.041 270.663
752 -83.6052 -382.406 289.485
753 -74.8798 -351.212 306.343
754 -73.3971 -319.311 317.929
755 -75.7718 -289.238 321.254
756 -78.3286 -263.706 314.267
757 -77.7656 -244.798 296.047
758 -71.5461 -233.834 267.177
759 -57.9807 -231.779 229.155
760 -36.3825 -238.241 184.089
761 -7.33302 -252.31 134.995
762 27.2346 -272.335 84.2718
763 65.2914 -296.133 34.3285
764 103.441 -320.937 -12.4604
765 138.491 -344.525 -54.2177
766 167.498 -365.003 -89.4689
767 188.156 -381.063 -116.955
768 198.877 -392.151 -136.737
769 199.481 -398.535 -149.18
770 190.89 -400.686 -155.824
771 175.184 -399.897 -158.453
772 154.427 -397.213 -159.069
773 130.94 -393.775 -159.161
774 106.235 -391.017 -159.618
775 81.2181 -390.18 -160.847
776 55.7732 -392.261 -162.806
777 29.3916 -397.727 -165.363
778 2.00167 -406.313 -168.841
779 -26.1069 -416.462 -173.581
780 -53.7046 -426.132 -180.138
781 -79.2706 -433.366 -188.444
782 -100.546 -436.759 -198.105
783 -115.482 -435.756 -207.653
784 -122.516 -431.294 -215.516
785 -121.129 -424.848 -219.904
786 -111.587 -419.052 -219.342
787 -95.5312 -416.162 -212.799
788 -74.6539 -418.299 -200.575
789 -51.1739 -426.631 -183.162
790 -27.3416 -441.485 -162.241
791 -5.23849 -462.401 -139.831
792 13.1328 -487.389 -118.239
793 25.9929 -514 -99.6581
794 32.0426 -539.087 -85.4628
795 30.4135 -559.511 -76.8917
796 21.1655 -572.552 -74.2201
797 4.90411 -576.255 -77.3203
798 -16.7544 -569.88 -86.0028
799 -41.8803 -554.009 -99.9861
800 -68.4873 -529.814 -118.577
801 -94.7191 -499.562 -141.095
802 -119.011 -465.632 -165.877
803 -140.16 -430.163 -191.085
804 -157.808 -395.302 -214.205
805 -170.963 -362.195 -232.625
806 -179.339 -331.889 -243.774
807 -182.484 -305.185 -245.921
808 -180.483 -282.491 -238.131
809 -173.279 -263.754 -220.584
810 -161.314 -249.044 -194.417
811 -145.403 -238.057 -161.838
812 -127.026 -230.294 -125.906
813 -107.72 -225.309 -90.0638
814 -89.2525 -222.7 -57.8336
815 -73.0953 -221.812 -32.2667
816 -59.9121 -221.864 -15.5498
817 -50.3069 -222.224 -8.83097
818 -43.9773 -221.71 -12.2793
819 -41.0476 -219.99 -25.2096
820 -41.2893 -216.196 -46.2062
821 -44.5351 -210.23 -73.844
822 -50.7037 -201.962 -106.469
823 -58.8111 -191.6 -142.635
824 -67.6702 -179.294 -181.382
825 -75.8421 -165.423 -221.668
826 -81.5363 -150.53 -263.157
827 -83.2577 -134.434 -305.114
828 -79.8453 -117.88 -346.907
829 -71.2312 -101.657 -387.443
830 -57.7204 -86.804 -424.59
831 -40.7514 -74.9344 -456.464
832 -22.1237 -67.4724 -480.567
833 -3.76298 -65.9023 -494.969
834 12.4243 -71.4007 -498.22
835 25.1519 -84.4364 -490.012
836 33.7412 -104.864 -471.515
837 38.3797 -131.856 -444.514
838 39.0988 -163.822 -412.188
839 37.0059 -198.422 -378.519
