# Time-averaged data for fix pt
# TimeStep v_pxy v_pxz v_pyz
109 -538.493 -62.7301 750.715
110 -565.693 -51.3066 707.175
111 -590.753 -42.1211 665.398
112 -614.112 -33.3216 628.654
113 -636.215 -23.5419 599.221
114 -657.647 -12.5534 577.79
115 -678.623 -1.24053 564.096
116 -699.664 9.62006 556.338
117 -721.013 19.4418 551.891
118 -742.37 27.8461 547.699
119 -763.022 35.0067 540.992
120 -781.696 41.9068 529.055
121 -796.757 49.4077 510.394
122 -806.67 58.4497 484.316
123 -810.633 69.7097 451.475
124 -808.549 83.2333 413.374
125 -800.777 99.3302 372.297
126 -788.261 118.393 330.794
127 -771.724 140.344 291.639
128 -752.091 165.154 257.375
129 -730.11 192.563 229.407
130 -706.483 221.241 208.28
131 -681.219 249.181 193.193
132 -653.961 273.381 182.484
133 -623.477 290.833 174.812
134 -588.414 299.109 168.489
135 -547.585 296.374 163.29
136 -501.431 282.126 159.65
137 -450.983 257.307 159.192
138 -398.506 223.595 163.906
139 -346.915 183.29 175.816
140 -298.773 139.008 196.723
141 -255.833 93.447 227.569
142 -219.038 48.3213 268.143
143 -188.117 5.03051 317.302
144 -161.916 -35.2977 372.528
145 -138.887 -72.1592 430.509
146 -116.842 -105.574 487.265
147 -93.9908 -136.342 538.351
148 -68.5784 -165.039 579.194
149 -40.3706 -192.478 606.04
150 -9.53422 -219.381 615.821
151 22.1972 -245.82 606.505
152 52.4556 -271.553 577.08
153 78.3538 -295.492 527.894
154 96.9813 -316.27 460.364
155 105.678 -332.276 377.099
156 103.068 -342.034 281.654
157 88.8712 -344.373 178.412
158 64.2347 -339.223 72.3291
159 31.4869 -327.306 -31.7501
160 -5.85058 -309.936 -128.919
161 -44.0745 -288.857 -215.022
162 -79.643 -265.526 -286.599
163 -109.667 -240.594 -341.261
164 -132.307 -214.036 -377.899
165 -146.602 -184.665 -396.249
166 -152.832 -151.471 -397.768
167 -151.731 -113.146 -384.364
168 -144.726 -69.1757 -359.258
169 -133.611 -20.3654 -325.852
170 -120.939 31.5119 -287.999
171 -109.258 83.8672 -248.69
172 -101.32 133.54 -210.767
173 -99.3316 177.556 -175.697
174 -104.149 213.423 -144.156
175 -115.739 239.118 -116.057
176 -131.95 253.98 -90.8709
177 -149.849 257.937 -67.5871
178 -165.953 251.569 -45.704
179 -176.904 236.187 -24.6975
180 -180.257 213.837 -4.69157
181 -175.301 188.038 13.951
182 -163.19 162.691 30.241
183 -145.58 142.374 42.572
184 -125.299 131.358 48.9565
185 -104.733 132.788 47.0604
186 -84.9857 148.275 34.9832
187 -66.0721 176.615 11.4449
188 -46.8093 214.927 -23.4131
189 -25.551 258.385 -68.031
190 -1.52361 301.69 -118.759
191 24.5545 339.221 -171.113
192 50.6777 366.199 -219.848
193 73.5387 379.803 -260.214
194 89.3706 378.473 -288.891
195 94.8547 362.297 -304.628
196 88.0033 332.827 -308.214
197 68.1272 292.72 -301.848
198 36.9219 245.804 -288.689
199 -2.6557 196.114 -272.414
200 -46.8005 148.212 -256.149
201 -91.5627 106.122 -242.315
202 -133.394 72.6918 -232.492
203 -169.85 49.2908 -226.505
204 -199.28 35.4654 -223.636
205 -220.881 29.3983 -222.362
206 -234.548 27.9509 -221.2
207 -240.593 28.0535 -219.114
208 -239.569 26.5387 -215.902
209 -232.733 21.8329 -212.59
210 -221.5 12.9614 -211.05
211 -207.698 -0.159855 -213.372
212 -193.46 -17.5107 -221.746
213 -180.546 -39.2193 -237.415
214 -170.833 -65.6008 -260.693
215 -165.749 -97.3585 -290.977
216 -166.367 -134.595 -327.386
217 -172.907 -176.501 -368.403
218 -184.971 -221.544 -412.388
219 -201.241 -266.594 -457.682
220 -219.58 -308.462 -503.04
221 -237.961 -344.328 -547.2
222 -254.131 -371.994 -589.383
223 -266.396 -390.38 -628.825
224 -273.24 -399.546 -664.764
225 -274.073 -399.897 -696.198
226 -268.551 -391.994 -721.411
227 -256.639 -376.577 -739.096
228 -238.954 -353.897 -747.519
229 -216.616 -323.948 -745.171
230 -191.284 -287.339 -731.446
231 -165.453 -244.597 -706.434
232 -141.551 -196.658 -671.499
233 -121.879 -145.539 -629.238
234 -108.527 -94.1185 -583.248
235 -102.281 -45.2267 -537.848
236 -103.996 -2.41421 -497.395
237 -113.353 31.845 -465.681
238 -130.078 55.541 -444.858
239 -152.989 68.629 -436.123
240 -180.569 71.8725 -439.094
241 -210.312 66.9336 -451.864
242 -239.952 56.3654 -470.425
243 -266.739 42.8675 -490.439
244 -288.177 28.7476 -507.38
245 -302.327 16.3129 -517.538
246 -307.672 7.40384 -518.257
247 -303.001 3.30501 -509.066
248 -287.942 5.23461 -489.957
249 -262.912 13.4291 -462.279
250 -230.16 27.3422 -428.01
251 -193.383 45.7981 -389.145
252 -157.302 66.4719 -348.027
253 -126.752 86.8489 -307.085
254 -105.56 104.356 -268.862
255 -95.7248 116.476 -235.364
256 -97.4465 122 -208.29
257 -109.118 119.787 -188.313
258 -127.711 110.135 -175.425
259 -149.986 93.7494 -168.729
260 -171.971 71.4019 -166.84
261 -190.315 44.5453 -167.879
262 -202.527 15.0375 -170.535
263 -207.249 -15.1233 -173.303
264 -203.524 -43.4422 -175.322
265 -191.373 -66.95 -175.48
266 -171.17 -82.8425 -172.628
267 -143.801 -88.7823 -165.687
268 -110.381 -83.6021 -154.343
269 -72.2371 -67.2427 -138.291
270 -31.0051 -41.1923 -118.249
271 11.5849 -7.67789 -95.5953
272 53.1336 30.3386 -72.1114
273 91.5704 70.0259 -49.7177
274 124.711 108.739 -30.1346
275 150.02 143.96 -14.2691
276 165.463 173.475 -3.11196
277 170.499 195.9 3.17198
278 165.931 210.45 4.51335
279 153.91 216.872 1.00631
280 138.068 216.651 -6.89392
281 122.808 211.991 -18.314
282 112.061 206.046 -31.6943
283 109.726 202.384 -44.7519
284 118.218 204.501 -55.1095
285 138.731 214.357 -60.6521
286 171.174 232.665 -59.1272
287 214.054 258.315 -49.248
288 264.985 288.68 -30.1394
289 320.741 319.891 -1.60743
290 378.516 348.124 35.2335
291 434.759 370.101 78.3597
292 486.059 384.17 125.327
293 529.216 389.844 173.053
294 560.697 388.131 218.198
295 578.132 381.077 257.635
296 579.553 370.874 288.041
297 564.496 359.995 307.05
298 533.228 350.501 312.925
299 487.591 343.588 305.142
300 430.523 339.85 284.613
301 365.781 338.781 253.507
302 298.06 338.94 215.103
303 232.108 338.039 172.99
304 172.491 333.844 131.451
305 123.147 324.268 93.8083
306 87.1007 307.82 63.1034
307 66.213 284.421 40.8708
308 61.0866 254.912 27.9741
309 70.6343 221.629 24.0083
310 92.8329 187.052 28.4655
311 124.594 153.618 40.5448
312 161.976 123.461 59.8686
313 201.259 98.4277 86.3119
314 238.686 79.6556 119.243
315 272.03 68.0141 158.214
316 299.495 64.4967 202.194
317 319.917 69.3786 249.428
318 332.856 82.2809 297.717
319 338.852 101.788 344.001
320 338.304 125.21 385.159
321 332.424 148.792 418.626
322 323.236 168.285 442.24
323 313.013 180.069 454.708
324 303.571 181.951 455.669
325 296.066 174.086 445.247
326 290.421 158.536 424.814
327 284.903 138.998 395.791
328 277.983 119.135 360.071
329 267.875 101.739 319.722
330 253.668 88.0277 276.764
331 235.217 78.1946 232.795
332 213.58 70.9295 188.902
333 189.919 64.4844 145.253
334 165.744 57.1979 102.087
335 141.937 47.3647 59.6993
336 119.639 33.5825 18.9473
337 98.9566 14.4417 -19.2545
338 80.4628 -11.379 -52.8959
339 64.622 -44.7448 -80.2379
340 51.8844 -85.6685 -99.9873
341 42.5465 -132.913 -111.806
342 36.6128 -184.456 -116.21
343 33.5866 -236.67 -114.646
344 32.237 -285.534 -108.976
345 30.7421 -327.284 -101.371
346 27.2369 -358.752 -93.0978
347 19.5926 -378.386 -85.6
348 5.62006 -386.025 -79.8415
349 -16.1862 -383.785 -76.969
350 -46.9405 -374.744 -78.0277
351 -86.6439 -363.117 -83.4819
352 -134.27 -352.603 -93.4989
353 -187.747 -346.307 -107.014
354 -244.686 -345.601 -121.78
355 -301.79 -350.48 -135.21
356 -356.539 -359.263 -144.185
357 -407.163 -369.541 -145.725
358 -452.086 -378.606 -137.704
359 -490.719 -383.819 -119.077
360 -522.817 -382.556 -89.8454
361 -548.14 -373.083 -51.453
362 -566.458 -354.097 -6.90377
363 -577.402 -324.948 40.121
364 -580.354 -285.873 85.3714
365 -574.907 -237.594 125.311
366 -561.306 -181.996 157.082
367 -540.332 -121.155 179.455
368 -513.419 -57.7115 192.293
369 -482.918 5.9157 195.869
370 -451.013 67.6507 190.791
371 -420.101 125.444 177.746
372 -392.099 177.831 157.721
373 -367.947 222.849 132
374 -347.845 259.092 102.25
375 -330.853 285.319 70.5187
376 -315.823 301.874 38.7488
377 -301.409 309.974 8.78356
378 -286.066 312.091 -18.4074
379 -268.826 311.072 -42.1346
380 -248.547 309.83 -62.103
381 -225.051 310.122 -78.5369
382 -198.438 312.655 -91.3188
383 -169.563 317.168 -100.84
384 -139.787 322.685 -107.1
385 -110.038 328.281 -110.755
386 -81.2923 333.817 -111.822
387 -53.8618 339.885 -111.017
388 -28.0857 347.775 -108.7
389 -4.04835 358.142 -105.464
390 18.1316 370.624 -102.507
391 38.3226 384.013 -101.02
392 56.1816 396.954 -101.849
393 71.6312 407.864 -105.457
394 84.3581 416.344 -111.634
395 94.1519 422.55 -119.001
396 101.105 427.567 -125.913
397 105.619 431.781 -130.965
398 108.275 435.291 -132.524
399 110.083 436.705 -130.113
400 111.657 434.381 -123.253
401 113.414 426.483 -111.727
402 115.472 412.194 -95.2049
403 117.364 391.64 -73.0155
404 118.866 366.355 -44.3855
405 119.921 338.448 -9.02983
406 120.809 310.435 32.7286
407 121.986 284.603 79.1683
408 124.386 262.421 128.263
409 128.512 244.7 177.45
410 134.678 230.836 224.646
411 142.148 220.415 268.371
412 149.488 212.092 308.122
413 153.779 204.502 343.849
414 152.22 196.718 376.191
415 141.54 187.824 405.985
416 119.057 178.11 433.507
417 83.4891 167.973 458.84
418 34.8912 158.954 481
419 -25.5886 152.76 498.803
420 -95.4157 151.111 510.56
421 -171.763 155.087 515.646
422 -251.562 164.759 513.742
423 -331.739 179.24 506.088
424 -409.293 196.969 494.536
425 -481.761 216.069 481.502
426 -546.953 235.121 468.543
427 -603.133 252.833 456.896
428 -648.922 268.348 446.975
429 -683.931 281.15 438.068
430 -708.551 291.033 430.021
431 -724.136 297.619 422.929
432 -732.417 301.283 417.81
433 -735.777 302.311 416.124
434 -736.269 301.82 420.085
435 -735.811 301.053 431.441
436 -735.507 301.746 451.393
437 -736.138 305.41 479.973
438 -737.107 313.111 515.647
439 -737.643 324.816 555.736
440 -736.938 339.151 596.729
441 -733.4 354.088 634.377
442 -726.157 366.512 664.984
443 -714.486 373.703 685.707
444 -698.318 373.843 695.054
445 -678.417 366.197 693.607
446 -655.295 351.157 683.47
447 -629.668 329.588 667.779
448 -601.673 303.514 650.059
449 -571.246 274.883 633.217
450 -538.767 245.958 618.923
451 -504.667 218.188 607.347
452 -470.32 193.113 597.927
453 -438.009 171.546 589.002
454 -409.378 153.81 578.506
455 -385.877 140.308 564.927
456 -367.501 131.704 546.669
457 -353.055 128.172 522.403
458 -339.911 130.153 491.351
459 -324.824 137.559 453.434
460 -304.873 149.078 409.643
461 -277.537 162.32 361.679
462 -242.167 174.165 312.027
463 -199.41 181.19 263.596
464 -151.413 180.773 218.863
465 -101.086 171.804 179.619
466 -51.7317 155.576 146.638
467 -6.59951 135.196 119.701
468 31.5941 116.388 97.6791
469 60.7532 105.555 79.6372
470 79.8184 108.583 64.4292
471 88.6914 129.466 51.3262
472 88.8824 169.143 39.9466
473 82.6436 225.366 29.4117
474 73.2438 293.51 19.3392
475 64.1703 367.27 9.2956
476 59.2723 439.441 -0.834234
477 61.7135 503.516 -10.8079
478 73.4809 554.015 -20.1559
479 95.394 587.555 -27.9791
480 126.608 602.903 -33.2864
481 164.826 601.028 -34.9877
482 206.268 584.784 -32.2704
483 246.614 558.355 -24.3398
484 281.413 526.463 -10.9396
485 307.442 493.796 8.55865
486 322.822 464.631 34.9958
487 327.383 442.199 68.7321
488 322.963 428.852 109.94
489 312.478 425.662 158.059
490 299.208 432.181 212.017
491 286.413 447.013 269.805
492 276.956 467.768 329.646
493 273.206 491.116 388.738
494 276.444 513.216 444.5
495 287.808 530.414 494.455
496 307.226 539.389 537.017
497 334.23 537.894 570.967
498 367.161 524.57 595.938
499 403.569 499.694 611.855
500 440.396 464.413 618.741
501 474.512 420.767 616.747
502 502.843 371.781 606.248
503 523.338 320.429 588.268
504 535.326 269.926 563.565
505 539.181 223.295 532.905
506 536.412 182.846 497.287
507 528.887 150.113 458.281
508 518.2 125.993 417.742
509 505.884 110.734 378.433
510 492.913 104.521 343.687
511 479.904 106.916 316.518
512 467.538 117.084 299.608
513 456.23 133.146 293.888
514 445.859 152.51 299.399
515 436.071 171.729 314.45
516 426.071 187.823 335.952
517 414.307 198.156 360.544
518 399.567 201.028 384.404
519 380.751 195.962 404.837
520 357.807 183.535 420.054
521 332.032 164.706 429.544
522 306.043 141.055 433.9
523 282.197 113.551 434.613
524 263.067 83.5869 432.771
525 250.329 51.71 429.442
526 244.765 18.311 424.529
527 246.641 -16.5974 417.672
528 255.41 -53.2311 408.427
529 270.192 -91.541 396.274
530 289.654 -131.625 381.358
531 311.691 -173.396 364.876
532 333.397 -216.546 348.616
533 352.031 -260.492 334.81
534 364.895 -303.891 325.11
535 370.14 -344.657 320.842
536 366.898 -380.584 321.659
537 355.609 -408.968 325.091
538 338.546 -427.709 328.167
539 318.478 -435.127 326.775
540 299.251 -430.665 316.763
541 284.736 -414.575 294.976
542 278.384 -388.132 259.774
543 281.832 -353.277 211.129
544 295.271 -312.275 150.175
545 316.19 -268.02 79.4373
546 340.814 -223.379 2.36531
547 364.835 -181.437 -76.8679
548 383.976 -145.41 -153.489
549 395.424 -117.948 -222.911
550 398.62 -100.792 -281.088
551 394.255 -94.7577 -325.016
552 384.377 -98.5184 -353.493
553 371.765 -109.572 -366.72
554 358.509 -123.697 -366.36
555 345.738 -135.993 -354.856
556 333.707 -142.194 -334.658
557 322.002 -138.814 -307.757
558 309.645 -124.605 -275.536
559 295.65 -100.45 -239.06
560 280.164 -69.0345 -199.005
561 263.286 -34.0635 -155.904
562 245.979 0.114214 -111.279
563 228.549 29.7069 -66.3889
564 211.201 51.543 -23.3631
565 193.587 64.0553 16.1436
566 175.025 66.6843 50.7845
567 155.149 60.0722 79.7953
568 133.788 45.4777 103.679
569 111.063 24.8998 123.371
570 87.6214 0.609216 139.536
571 63.7545 -25.0425 152.729
572 39.8011 -49.4003 163.421
573 16.3042 -69.8298 172.432
574 -6.35785 -84.134 181.291
575 -26.6232 -90.7061 192.208
576 -42.6741 -88.9548 207.863
577 -52.2497 -79.2091 230.899
578 -53.4208 -62.2937 262.879
579 -45.1361 -39.2956 303.76
580 -27.0614 -11.6088 351.927
581 0.122365 19.5726 404.386
582 34.6994 53.5469 457.305
583 74.632 89.9427 505.842
584 117.319 128.725 545.84
585 160.015 170.081 574.321
586 199.401 214.007 589.893
587 232.191 259.863 592.623
588 255.226 306.86 584.208
589 266.111 353.703 567.518
590 263.589 398.958 545.783
591 247.455 441.328 522.207
592 218.741 479.709 499.175
593 179.234 513.734 478.408
594 131.633 543.651 460.877
595 78.6237 569.74 446.511
596 23.0271 592.392 434.474
597 -32.4524 611.468 423.966
598 -85.2864 626.145 414.077
599 -134.252 635.129 404.267
600 -178.518 636.977 394.364
601 -218.299 630.721 384.473
602 -254.392 615.816 375.211
603 -287.884 593.335 366.906
604 -320.325 565.078 360.676
605 -352.57 533.603 356.916
606 -385.367 501.894 356.383
607 -418.594 472.653 359.573
608 -450.883 448.789 366.618
609 -480.034 432.088 377.655
610 -503.267 424.596 392.604
611 -518.258 427.46 411.009
612 -523.305 441.425 432.1
613 -517.387 466.613 455.033
614 -500.446 502.117 478.828
615 -472.815 545.841 502.085
616 -434.9 594.563 523.664
617 -387.552 644.146 542.419
618 -331.319 690.072 557.16
619 -266.922 728.575 566.459
620 -195.705 756.811 568.698
621 -118.842 773.271 562.017
622 -38.8315 778.363 545.029
623 41.4736 773.372 517.067
624 118.672 759.694 478.73
625 189.919 739.073 431.989
626 252.873 713.28 380.404
627 306.43 683.713 327.964
628 350.878 652.053 278.615
629 387.103 619.521 236.133
630 416.566 587.251 202.978
631 441.017 555.703 180.403
632 461.189 524.822 168.226
633 477.697 494.594 165.519
634 490.786 465.11 170.318
635 500.141 436.526 180.859
636 505.704 409.185 195.563
637 507.281 382.935 213.379
638 505.054 357.911 234.075
639 499.641 333.479 258.093
640 491.939 309.316 285.956
641 483.807 284.262 318.617
642 478.066 257.5 356.457
643 477.885 227.771 399.715
644 486.072 194.816 447.963
645 505.051 158.801 499.995
646 535.903 121.48 554.192
647 578.102 84.7401 608.454
648 629.717 51.1505 660.707
649 688.109 22.7077 708.92
650 750.042 0.891497 751.728
651 811.795 -14.0782 789.111
652 869.357 -22.9109 821.675
653 919.118 -26.8191 851.307
654 957.854 -27.483 880.157
655 983.525 -26.2351 910.11
656 995.514 -24.1447 942.279
657 994.352 -22.0594 976.188
658 982.165 -20.516 1010.2
659 961.708 -19.3636 1042.49
660 936.207 -18.3267 1070.21
661 908.78 -16.9133 1091.17
662 881.477 -14.9671 1103.86
663 855.808 -11.6586 1106.95
664 831.822 -6.74206 1100.24
665 808.589 0.159702 1083.49
666 784.694 9.33172 1057.35
667 758.659 20.8727 1023.39
668 729.859 34.9556 983.842
669 698.444 51.1839 941.417
670 665.515 69.5969 899.454
671 632.692 89.762 860.929
672 601.056 111.337 828.575
673 570.937 133.421 804.196
674 541.667 154.947 788.014
675 511.169 173.961 778.81
676 476.735 188.604 773.67
677 435.926 196.76 768.577
678 386.782 196.523 759.273
679 328.922 187.031 742.033
680 263.475 168.284 714.363
681 193.39 141.503 675.658
682 122.413 109.306 627.401
683 54.5245 75.2723 572.565
684 -7.17678 43.6057 514.666
685 -60.2393 18.0112 457.959
686 -103.315 1.44482 405.647
687 -136.966 -4.11144 360.194
688 -161.955 1.84651 322.935
689 -180.207 19.2503 294.197
690 -193.728 46.6742 273.305
691 -204.383 82.5518 259.108
692 -213.825 124.779 250.641
693 -223.261 170.893 247.183
694 -233.411 218.102 248.543
695 -244.172 263.961 254.542
696 -255.382 306.054 264.701
697 -266.577 342.946 278.902
698 -277.354 373.236 296.103
699 -288.069 396.274 314.83
700 -298.989 411.959 333.428
701 -310.009 420.987 350.402
702 -321.343 424.602 364.461
703 -332.508 423.955 375.061
704 -343.279 420.609 381.997
705 -353.056 414.956 386.009
706 -361.834 407.927 388.128
707 -369.665 400.039 389.923
708 -376.537 392.341 392.92
709 -382.168 386.487 398.922
710 -386.109 384.382 409.186
711 -387.999 387.136 424.51
712 -387.04 394.997 445.059
713 -382.982 407.295 469.383
714 -375.562 422.513 495.898
715 -364.639 438.569 522.03
716 -350.234 453.48 545.618
717 -333.188 465.29 564.496
718 -314.282 472.341 577.584
719 -294.503 473.204 584.713
720 -274.802 467.08 586.554
721 -256.017 453.665 583.928
722 -238.928 433.786 578.032
723 -223.959 409.437 568.859
724 -211.249 383.377 555.843
725 -200.867 358.586 537.939
726 -191.925 337.641 513.821
727 -183.201 322.534 482.289
728 -172.67 314.214 443.581
729 -157.878 313.171 398.258
730 -136.944 318.712 347.318
731 -108.95 329.447 292.536
732 -74.7817 342.724 234.903
733 -36.558 355.293 175.613
734 2.38301 363.462 115.104
735 38.0543 364.273 53.2534
736 67.3712 355.92 -9.99759
737 87.3981 338.682 -74.8541
738 96.6319 314.549 -141.516
739 94.4513 286 -210.107
740 81.8404 255.183 -280.432
741 60.9081 223.144 -351.759
742 34.9251 189.567 -423.089
743 7.85758 153.456 -492.87
744 -16.4156 114.064 -559.057
745 -34.8161 72.1181 -619.895
746 -45.3152 29.4001 -673.859
747 -47.596 -10.3275 -720.19
748 -43.1776 -43.162 -758.631
749 -34.875 -65.3386 -789.556
750 -25.4552 -74.8711 -813.013
751 -17.6086 -71.2217 -829.312
752 -12.7918 -56.6274 -838.537
753 -10.9834 -34.5267 -841.038
754 -11.5291 -9.41418 -838.171
755 -12.8942 14.0362 -831.853
756 -13.5635 32.1093 -824.071
757 -11.5504 42.1438 -816.286
758 -5.27723 43.1309 -809.013
759 6.96676 35.7506 -800.956
760 26.5903 21.7499 -789.977
761 54.3469 3.43078 -773.166
762 90.184 -17.1069 -748.105
763 132.765 -38.8406 -713.043
764 179.369 -61.4459 -667.451
765 226.441 -85.8814 -611.762
766 270.186 -113.275 -547.065
767 306.772 -144.992 -474.04
768 332.953 -181.258 -393.447
769 346.515 -221.173 -305.821
770 346.772 -263.03 -212.648
771 334.492 -304.023 -116.064
772 311.585 -341.446 -19.1813
773 281.124 -372.395 74.2316
774 246.774 -394.7 160.337
775 211.858 -407.002 235.59
776 179.366 -408.239 297.862
777 151.729 -397.964 345.629
778 130.787 -375.999 378.955
779 117.835 -342.357 398.932
780 113.639 -297.36 407.269
781 118.484 -241.895 406.615
782 131.881 -176.799 399.939
783 152.157 -103.774 390.522
784 176.889 -24.977 380.883
785 203.115 56.9652 372.385
786 228.215 138.731 364.776
787 249.609 217.048 356.859
788 266.425 289.31 345.904
789 278.255 353.068 329.835
790 285.892 406.752 308.203
791 290.114 449.45 282.553
792 291.771 481.393 256.261
793 291.527 502.429 233.863
794 289.585 513.84 220.093
795 285.885 516.63 218.465
796 280.27 512.163 230.484
797 271.833 502.224 256.154
798 260.316 488.533 293.9
799 245.186 472.024 340.334
800 226.981 453.473 391.628
801 206.259 432.73 443.212
802 184.444 408.835 490.368
803 162.968 380.829 528.91
804 143.029 347.977 554.924
805 125.187 309.719 565.727
806 109.608 266.845 559.592
807 95.7473 220.489 536.056
808 82.1121 172.505 495.432
809 67.1147 124.776 439.549
810 49.4695 78.7711 370.839
811 29.0095 35.4859 293.005
812 6.1437 -4.83529 210.849
813 -17.2897 -42.1722 129.142
814 -39.0592 -77.2847 52.7986
815 -56.9696 -111.324 -13.9783
816 -69.2855 -146.019 -67.8477
817 -74.8922 -183.275 -106.84
818 -73.6698 -224.69 -130.489
819 -66.1064 -271.054 -139.904
820 -53.6565 -321.967 -137.79
821 -38.1026 -375.735 -127.326
822 -20.8199 -429.47 -111.515
823 -2.9654 -479.994 -93.4627
824 14.791 -524.224 -75.0227
825 32.4419 -559.626 -58.0155
826 49.9331 -584.386 -43.7856
827 66.8945 -597.6 -32.9469
828 82.6807 -599.398 -25.4302
829 96.7254 -589.918 -20.6456
830 108.355 -570.609 -17.2446
831 117.099 -542.593 -13.4378
832 123.288 -507.07 -7.54211
833 127.44 -465.168 1.86142
834 131.906 -417.657 16.1889
835 139.181 -364.896 35.7937
836 152.354 -307.091 60.6593
837 174.09 -244.719 90.6968
838 205.895 -178.525 125.137
839 247.57 -110.585 162.855
840 298.025 -44.1437 202.425
841 355.112 17.1587 242.547
842 415.581 69.3796 281.686
843 476.109 110.348 318.435
844 532.911 138.977 352.381
845 582.711 156.32 383.106
846 622.988 164.595 410.545
847 652.005 166.47 434.616
848 668.784 164.603 454.806
849 673.118 161.491 470.601
850 665.338 158.177 481.468
851 645.991 155.266 486.597
852 615.911 152.835 485.587
853 576.592 149.993 477.906
854 530.323 146.464 463.449
855 479.983 141.847 442.709
856 429.18 136.191 416.454
857 381.702 129.41 386.479
858 340.676 121.673 354.664
859 307.942 112.76 323.451
860 284.069 102.492 294.603
861 267.807 90.7356 269.618
862 256.428 77.6045 249.122
863 246.231 63.4903 233.219
864 233.51 49.1837 221.91
865 214.526 35.7045 214.477
866 187.342 24.3122 210.556
867 151.553 16.0802 208.729
868 108.469 11.9929 207.749
869 61.1603 12.5523 206.501
870 13.0921 18.2528 204.198
871 -31.2931 28.9927 200.56
872 -67.9274 44.3959 196.131
873 -93.3187 63.8648 192.218
874 -104.585 86.3117 190.194
875 -100.24 110.3 191.626
876 -80.718 134.667 197.048
877 -48.0171 159.405 206.213
878 -5.65506 185.178 217.62
