# Time-averaged data for fix pt
# TimeStep v_pxy v_pxz v_pyz
125 -404.828 151.182 -353.797
126 -382.196 152.493 -342.476
127 -358.105 161.501 -322.07
128 -333.085 179.705 -293.501
129 -307.408 207.904 -257.949
130 -281.138 246.439 -217.397
131 -253.858 294.632 -173.492
132 -225.155 351.114 -128.198
133 -195.14 413.333 -83.4412
134 -164.344 478.651 -41.0603
135 -133.666 543.774 -2.18207
136 -103.872 605.972 32.1557
137 -75.9141 662.315 61.4748
138 -50.3059 710.328 85.9442
139 -27.0237 748.301 105.994
140 -5.75098 774.517 122.856
141 14.4214 788.682 137.952
142 34.2002 791.164 152.33
143 54.42 783.691 166.895
144 75.6784 769.096 181.244
145 98.0589 751.085 194.302
146 120.966 733.37 204.155
147 143.981 719.108 208.781
148 166.004 710.248 206.97
149 186.323 707.616 198.009
150 204.295 709.96 182.977
151 219.419 715.408 163.971
152 231.159 720.979 143.997
153 239.564 723.421 126.186
154 244.642 719.362 113.71
155 247.32 706.176 108.247
156 248.869 682.296 110.19
157 250.416 647.502 118.734
158 253.582 602.931 131.751
159 259.507 550.906 146.18
160 269.067 494.944 159.374
161 282.393 438.762 168.711
162 298.945 386.164 172.214
163 318.499 340.245 168.577
164 340.144 303.088 157.812
165 362.92 275.221 140.272
166 385.909 255.795 117.258
167 407.996 242.908 90.2015
168 428.204 233.613 61.3988
169 445.252 224.825 32.7593
170 458.157 213.86 6.10976
171 465.631 198.584 -16.9941
172 467.492 178.163 -35.5347
173 463.552 153.008 -48.9544
174 454.683 124.751 -57.1379
175 442.141 96.1088 -60.6783
176 427.779 69.9256 -60.8102
177 413.579 49.0039 -58.9567
178 401.514 35.4368 -57.294
179 393.186 30.4488 -57.2059
180 389.62 33.9323 -59.48
181 391.331 44.9997 -64.1212
182 397.893 62.0366 -69.6936
183 408.824 83.0111 -74.4169
184 423.148 106.148 -75.8209
185 439.938 129.366 -72.1024
186 458.631 151.269 -62.4395
187 478.786 170.212 -47.1783
188 500.562 185.316 -28.2579
189 523.933 195.53 -8.42695
190 548.645 200.588 8.95062
191 573.796 200.197 20.7309
192 598.627 194.92 24.0519
193 621.405 185.312 17.0464
194 640.3 172.5 -1.28728
195 653.983 157.047 -31.3713
196 661.562 139.792 -72.4617
197 663.023 121.341 -122.556
198 659.602 102.241 -178.761
199 653.001 83.375 -237.313
200 645.056 65.4735 -294.206
201 637.3 49.4174 -345.434
202 630.349 36.2252 -387.557
203 624.278 26.8537 -418.31
204 618.244 21.7362 -436.507
205 611.516 21.1821 -442.628
206 602.749 24.8089 -438.126
207 591.153 31.7621 -425.666
208 576.093 41.3499 -408.268
209 557.16 52.2292 -389.256
210 534.528 63.2247 -372.129
211 509.034 73.5179 -359.589
212 481.255 82.3696 -353.151
213 452.707 89.5953 -353.7
214 424.371 95.8512 -360.34
215 397.398 101.78 -371.376
216 372.696 108.553 -383.83
217 350.536 116.633 -394.441
218 331.296 126.664 -399.862
219 314.754 138.213 -397.583
220 300.414 150.392 -385.907
221 287.647 162.544 -364.41
222 275.716 173.567 -333.451
223 264.48 182.269 -294.395
224 253.689 187.779 -248.985
225 242.814 189.744 -199.726
226 231.527 187.579 -148.997
227 218.882 181.378 -98.9711
228 204.234 171.861 -51.3805
229 187.018 160.342 -7.45996
230 166.558 148.59 32.7034
231 142.944 138.658 69.3235
232 116.424 132.537 103.165
233 87.6445 132.078 134.901
234 57.5676 138.264 164.483
235 27.6455 151.273 191.443
236 -0.928145 170.049 215.149
237 -26.9526 192.332 234.481
238 -48.6657 215.111 249.215
239 -65.237 234.821 259.288
240 -76.177 248.447 265.399
241 -81.5894 253.622 268.015
242 -81.5193 249.262 267.704
243 -76.6809 235.961 264.614
244 -67.7362 215.755 258.282
245 -55.1405 191.572 248.523
246 -39.1318 166.694 234.706
247 -20.3242 144.438 217.127
248 1.26999 126.587 196.46
249 25.637 114.319 173.939
250 52.0409 107.484 151.482
251 79.5968 105.02 130.7
252 107.008 105.706 112.772
253 132.93 108.543 98.6186
254 155.757 112.839 87.6994
255 174.539 119.219 79.1564
256 188.32 128.561 71.8749
257 196.834 141.746 64.2188
258 200.277 159.575 55.5131
259 198.796 181.756 45.5171
260 192.902 207.314 34.0817
261 182.88 234.49 21.8119
262 168.668 261.216 9.27633
263 150.456 285.271 -2.89453
264 128.362 305.256 -14.2929
265 103.099 320.321 -24.2131
266 76.0755 330.523 -31.5206
267 49.1778 336.829 -35.1107
268 24.3744 341.034 -33.881
269 3.15095 345.529 -26.815
270 -13.0133 352.753 -13.5359
271 -24.3346 364.521 5.84412
272 -32.0294 381.728 30.5482
273 -38.361 404.581 59.8881
274 -45.9043 432.252 92.4605
275 -56.9667 463.685 127.236
276 -73.4337 497.306 162.128
277 -95.6809 531.214 194.719
278 -123.729 563.627 222.323
279 -156.646 592.181 241.495
280 -193.388 615.02 249.627
281 -232.467 630.223 244.574
282 -272.47 636.165 225.451
283 -312.36 632.073 192.281
284 -351.072 618 146.426
285 -387.844 594.93 89.9342
286 -422.104 564.745 25.616
287 -453.301 530.303 -43.0277
288 -480.83 494.813 -112.11
289 -503.804 461.404 -177.691
290 -521.539 432.09 -236.133
291 -533.054 407.896 -284.423
292 -538.068 388.766 -321.2
293 -536.126 374.275 -346.226
294 -527.536 363.863 -361.018
295 -512.113 357.523 -368.088
296 -491.036 355.494 -370.208
297 -465.123 357.799 -370.142
298 -436.324 364.109 -369.865
299 -406.836 373.173 -370.454
300 -378.66 383.707 -372.017
301 -353.745 393.317 -374.785
302 -332.968 400.354 -378.809
303 -316.057 403.173 -384.352
304 -301.953 401.321 -391.994
305 -288.622 394.406 -401.877
306 -274.336 383.305 -414.526
307 -257.028 369.156 -429.504
308 -235.689 353.123 -446.125
309 -210.459 336.216 -463.134
310 -183.197 319.222 -478.893
311 -156.289 302.879 -491.813
312 -132.726 287.757 -500.44
313 -115.37 274.329 -503.501
314 -105.341 263.82 -500.674
315 -103.556 257.345 -492.011
316 -109.432 255.482 -478.191
317 -122.193 258.931 -460.477
318 -139.829 267.531 -440.202
319 -160.66 280.355 -419.035
320 -182.217 296.108 -398.083
321 -201.78 312.909 -378.419
322 -216.436 329.728 -360.866
323 -223.513 345.768 -346.167
324 -220.669 361.065 -334.591
325 -206.466 376.42 -326.066
326 -180.301 392.934 -320.563
327 -143.382 411.104 -317.631
328 -97.8418 431.073 -316.872
329 -47.3026 451.474 -318.178
330 4.04701 470.892 -321.869
331 51.5054 487.46 -328.255
332 90.8649 499.115 -337.763
333 119.039 504.544 -350.195
334 134.208 502.874 -364.552
335 136.224 493.987 -379.122
336 126.968 478.765 -391.425
337 109.474 458.59 -398.799
338 88.0275 435.301 -398.556
339 67.2723 411.251 -388.849
340 51.1413 389.14 -368.737
341 42.9001 371.806 -338.392
342 43.3716 361.834 -298.194
343 51.3357 361.543 -249.569
344 63.801 372.549 -193.595
345 76.6107 394.764 -131.721
346 85.3233 426.529 -65.276
347 86.5328 465.079 3.98312
348 78.0616 506.406 73.8587
349 59.8286 546.381 142.045
350 33.2598 581.055 205.806
351 0.973533 607.688 262.412
352 -34.133 624.809 309.205
353 -68.4194 632.527 344.465
354 -99.1209 631.943 367.203
355 -123.587 625.116 377.864
356 -139.563 614.321 377.323
357 -145.523 601.675 367.819
358 -140.448 588.594 351.212
359 -124.576 576.117 329.668
360 -99.2885 564.467 305.21
361 -67.1524 553.543 279.729
362 -31.2186 542.948 254.802
363 4.46528 532.077 232.033
364 36.7123 520.641 212.473
365 62.6624 508.395 196.675
366 80.7114 495.123 184.826
367 90.5703 481.008 176.778
368 93.2971 466.247 172.405
369 90.7726 450.632 171.421
370 85.1488 434.448 173.745
371 78.7233 418.094 179.104
372 73.1361 402.13 186.776
373 70.1859 387.45 195.686
374 70.6706 375.149 205.18
375 75.5459 366.221 214.594
376 85.6345 361.082 223.754
377 101.366 359.739 232.589
378 122.029 361.233 241.202
379 146.861 363.859 249.557
380 174.129 364.972 257.999
381 202.124 361.565 266.809
382 229.593 350.796 276.87
383 255.236 330.317 289.288
384 277.981 299.557 305.564
385 297.007 259.359 327.229
386 310.959 211.93 355.273
387 318.082 160.462 390.025
388 316.671 108.242 430.595
389 305.106 58.008 475.312
390 282.646 11.8231 521.83
391 249.583 -29.0421 567.272
392 207.347 -63.7113 609.05
393 158.099 -91.5512 644.9
394 105.009 -112.54 673.846
395 51.5163 -126.615 695.5
396 0.652411 -133.422 710.053
397 -45.5902 -133.606 717.705
398 -86.2158 -127.914 718.926
399 -121.455 -117.734 713.775
400 -152.544 -104.719 702.625
401 -181.011 -91.1246 686.29
402 -208.241 -79.0411 665.724
403 -234.645 -71.0088 642.58
404 -260.033 -68.9917 618.207
405 -283.365 -74.0417 593.698
406 -302.72 -86.6194 569.628
407 -316.517 -106.054 546.185
408 -323.434 -131.02 523.253
409 -322.976 -159.262 500.441
410 -315.314 -188.516 477.471
411 -301.373 -216.643 453.96
412 -282.519 -240.875 429.668
413 -260.32 -258.91 403.992
414 -236.444 -268.75 376.585
415 -212.046 -268.78 346.669
416 -188.241 -258.111 313.532
417 -165.561 -236.853 277.125
418 -144.4 -206.477 237.48
419 -124.479 -169.259 195.279
420 -105.593 -128.713 152.049
421 -86.9126 -89.2718 109.771
422 -66.8449 -55.422 70.4837
423 -44.3037 -31.5506 36.0955
424 -18.1227 -20.6751 7.89152
425 11.6304 -24.5237 -13.6212
426 43.85 -43.185 -29.0686
427 75.9734 -74.8391 -39.4144
428 104.943 -115.642 -46.3737
429 127.323 -161.008 -50.9587
430 140.127 -205.849 -53.6335
431 141.8 -245.221 -53.8332
432 132.453 -274.721 -50.2719
433 113.346 -291.484 -41.0223
434 86.5873 -294.476 -24.6674
435 54.9111 -284.133 -0.768825
436 20.8939 -263.001 30.3904
437 -13.4677 -234.483 66.4915
438 -46.7104 -202.033 104.649
439 -78.1199 -169.293 141.355
440 -106.865 -139.04 173.248
441 -133.012 -112.794 197.497
442 -156.098 -90.8459 212.957
443 -175.917 -71.871 219.806
444 -192.019 -53.8387 219.173
445 -203.742 -34.8266 213.284
446 -210.465 -12.7255 204.806
447 -212.036 13.0237 195.796
448 -208.703 42.6934 188.174
449 -201.537 75.1987 182.948
450 -192.502 109.353 180.711
451 -183.97 143.575 181.04
452 -178.587 176.131 183.344
453 -178.777 205.106 186.806
454 -185.671 229.083 190.893
455 -199.474 246.637 195.197
456 -219.221 257.381 199.871
457 -242.805 260.839 205.28
458 -267.258 257.081 211.902
459 -289.255 246.152 219.852
460 -305.345 227.662 228.889
461 -312.939 202.008 238.202
462 -310.484 169.296 246.782
463 -297.825 130.281 253.095
464 -275.998 86.5704 255.943
465 -246.848 40.3925 254.153
466 -213.231 -5.45535 247.18
467 -177.436 -48.0364 235.115
468 -141.704 -84.7385 218.085
469 -107.965 -113.644 196.781
470 -77.5173 -133.506 171.782
471 -51.1824 -144.259 143.895
472 -29.1141 -146.358 113.314
473 -10.9964 -140.624 80.5632
474 3.74966 -129.025 45.9137
475 15.8868 -113.39 9.67487
476 26.2152 -95.6049 -27.7056
477 35.1086 -77.9185 -65.1631
478 43.363 -61.7498 -101.848
479 51.2242 -48.1665 -136.71
480 59.3935 -37.6309 -168.074
481 68.6416 -30.1138 -194.813
482 79.8863 -24.6629 -216.12
483 94.3057 -20.3839 -231.581
484 112.751 -16.3649 -241.52
485 135.806 -11.5005 -247.211
486 162.942 -5.44442 -249.976
487 193.22 2.15963 -251.573
488 225.076 11.5212 -253.614
489 256.468 22.636 -257.275
490 285.25 35.6272 -263.593
491 309.979 50.577 -273.149
492 329.472 67.1012 -286.258
493 343.754 84.4431 -303.034
494 353.193 101.629 -322.993
495 359.018 117.479 -345.169
496 361.937 130.991 -368.02
497 362.261 141.873 -389.636
498 360.069 150.149 -408.088
499 354.193 156.144 -421.805
500 343.185 160.379 -429.796
501 325.23 163.165 -431.329
502 299.398 164.824 -426.252
503 265.08 165.544 -414.619
504 222.984 165.339 -397.183
505 174.667 164.617 -374.664
506 122.949 163.348 -348.694
507 71.3802 161.681 -320.884
508 23.6961 159.934 -293.169
509 -16.4585 157.919 -267.205
510 -46.3947 155.603 -244.534
511 -64.2683 152.737 -225.897
512 -69.8496 149.061 -211.666
513 -63.8157 144.545 -201.339
514 -47.7032 139.389 -194.333
515 -23.7295 134.442 -189.669
516 5.53498 130.554 -186.176
517 37.726 128.904 -182.858
518 70.3666 130.408 -178.743
519 101.198 135.115 -173.273
520 128.57 142.176 -166.183
521 152.012 150.267 -157.452
522 171.599 158.031 -147.501
523 188.637 163.776 -136.95
524 204.509 166.23 -126.083
525 220.391 164.599 -115.245
526 237.268 158.89 -104.621
527 255.001 148.862 -94.3331
528 272.852 135.407 -84.307
529 289.398 118.739 -74.9488
530 303.198 99.7862 -66.5677
531 312.317 79.7281 -59.6557
532 315.255 59.8544 -54.9228
533 310.308 41.4386 -53.498
534 295.799 25.8758 -55.6516
535 270.821 13.7092 -61.1547
536 234.716 5.40084 -70.061
537 187.86 0.876745 -80.9224
538 131.111 -0.235841 -93.129
539 66.2307 1.34861 -105.639
540 -4.25418 5.11325 -118.413
541 -77.1709 10.2936 -131.975
542 -148.878 15.8713 -147.42
543 -215.305 20.8848 -165.952
544 -272.664 24.0206 -188.678
545 -318.022 23.8351 -215.638
546 -349.952 18.781 -245.72
547 -368.137 7.24289 -276.887
548 -374.03 -10.9007 -306.288
549 -369.759 -36.57 -331.244
550 -357.639 -68.5657 -349.24
551 -339.808 -105.779 -358.335
552 -317.776 -146.635 -357.628
553 -292.961 -188.889 -346.826
554 -266.27 -230.657 -326.765
555 -239.835 -269.272 -298.904
556 -215.801 -302.22 -265.389
557 -196.925 -326.826 -229.19
558 -185.593 -340.983 -193.353
559 -183.413 -343.231 -161.065
560 -190.61 -333.639 -134.76
561 -205.813 -313.574 -116.792
562 -226.194 -285.859 -107.82
563 -248.353 -254.044 -107.654
564 -268.663 -221.912 -114.873
565 -284.29 -192.761 -126.99
566 -292.995 -169.033 -141.343
567 -293.513 -151.614 -154.72
568 -286.24 -140.357 -164.508
569 -272.106 -134.029 -168.247
570 -253.184 -130.483 -164.133
571 -232.217 -127.794 -150.866
572 -211.539 -124.03 -127.973
573 -193.462 -117.884 -95.9963
574 -178.92 -108.991 -55.6759
575 -168.158 -97.5971 -8.48679
576 -160.396 -84.7956 43.2839
577 -154.725 -71.8362 97.1865
578 -150.299 -59.8023 150.782
579 -146.443 -50.0766 200.93
580 -142.892 -43.3889 244.755
581 -140.105 -40.0756 279.868
582 -138.666 -39.5152 304.185
583 -139.382 -40.7751 316.925
584 -143.195 -42.2404 317.937
585 -151.128 -42.4663 308.458
586 -163.194 -40.4245 290.95
587 -179.618 -35.6561 268.703
588 -199.725 -28.6067 245.817
589 -222.591 -20.4933 225.674
590 -247.027 -12.9396 211.116
591 -271.533 -7.74091 203.412
592 -295.08 -6.64887 202.291
593 -316.552 -10.4369 205.846
594 -334.953 -19.753 211.132
595 -349.474 -34.0664 214.622
596 -359.727 -52.3943 212.85
597 -365.289 -73.0231 203.045
598 -365.914 -93.8455 183.51
599 -361.593 -113.031 153.808
600 -352.418 -128.766 114.887
601 -338.831 -139.439 69.1022
602 -321.471 -144.384 19.5086
603 -301.213 -143.463 -30.45
604 -278.612 -137.167 -77.9825
605 -253.889 -126.595 -120.375
606 -226.671 -112.898 -156.148
607 -196.262 -96.7408 -184.375
608 -161.284 -79.0145 -205.254
609 -120.983 -60.0078 -219.978
610 -74.6972 -39.2857 -230.489
611 -22.2418 -17.0502 -239.188
612 35.8449 7.1395 -248.312
613 98.4602 33.2212 -259.199
614 163.815 60.4402 -272.566
615 230.43 87.5695 -287.721
616 296.788 113.517 -303.82
617 361.656 136.509 -319.223
618 424.537 155.151 -332.674
619 485.124 168.828 -343.908
620 543.206 178.071 -353.122
621 598.631 184.486 -361.075
622 650.675 190.156 -368.316
623 698.405 197.759 -374.882
624 740.654 208.823 -379.977
625 776.852 224.161 -382.25
626 806.68 243.343 -380.337
627 830.005 264.744 -373.253
628 847.974 286.742 -360.917
629 861.809 307.596 -344.277
630 872.74 325.932 -325.023
631 882.573 341.047 -305.378
632 892.52 353.118 -287.792
633 903.222 362.809 -274.249
634 915.211 371.368 -266.639
635 928.605 379.833 -266.155
636 943.214 389.231 -273.413
637 958.466 400.039 -288.631
638 974.233 412.801 -311.413
639 990.494 427.825 -340.924
640 1007.46 445.731 -376.089
641 1025.62 466.776 -415.647
642 1045.05 491.092 -457.64
643 1065.12 518.073 -500.134
644 1084.96 546.319 -540.767
645 1103.03 573.848 -576.652
646 1117.36 598.186 -605.601
647 1126.18 617.271 -625.711
648 1128.3 629.372 -635.895
649 1122.84 634.121 -636.438
650 1109.88 631.88 -628.28
651 1089.84 624.197 -613.718
652 1063.48 613.249 -595.135
653 1031.57 601.478 -575.29
654 995.182 590.894 -556.224
655 955.807 583.697 -539.56
656 914.792 581.091 -525.845
657 874.009 583.831 -514.672
658 835.085 592.307 -504.943
659 799.555 606.33 -495.156
660 768.388 624.803 -483.651
661 741.888 646.456 -469.365
662 720.134 669.394 -451.713
663 702.221 691.546 -430.7
664 687.266 710.832 -407.308
665 673.876 725.329 -382.712
666 660.629 733.467 -358.109
667 646.589 734.336 -334.556
668 630.923 727.393 -312.255
669 612.988 712.655 -290.566
670 592.527 690.875 -268.437
671 569.071 663.101 -244.652
672 541.761 631.346 -218.23
673 509.663 597.374 -188.711
674 471.445 563.521 -156.574
675 425.611 532.065 -122.713
676 371.835 504.6 -88.7321
677 309.822 482.397 -56.5685
678 240.463 466.005 -27.9752
679 165.061 454.873 -3.85324
680 86.0876 447.781 15.471
681 6.37849 443.259 30.2733
682 -71.3827 439.449 41.1229
683 -144.325 435.136 48.8826
684 -209.889 429.686 53.9323
685 -266.343 423.013 56.4007
686 -312.411 415.721 55.9153
687 -347.249 408.075 52.0094
688 -370.255 400.437 44.4551
689 -381.724 393.069 33.1828
690 -382.022 386.292 18.3233
691 -372.253 380.13 0.371369
692 -353.292 374.624 -19.7128
693 -326.751 369.955 -40.658
694 -294.104 366.118 -60.9084
695 -257.051 362.719 -78.7515
696 -217.66 359.347 -92.5903
697 -178.494 355.624 -100.642
698 -142.356 351.469 -102.007
699 -112.011 347.007 -95.5079
700 -90.0409 342.171 -80.7064
701 -78.1899 337.078 -56.9677
702 -76.8933 332.365 -24.3952
703 -85.1465 328.19 16.2265
704 -101.616 325.08 63.2401
705 -123.949 323.314 113.922
706 -149.859 323.191 165.09
707 -177.106 324.601 212.672
708 -204.018 327.079 253.09
709 -228.931 329.951 283.196
710 -250.265 332.231 301.07
711 -266.593 332.717 305.497
712 -276.084 330.531 296.675
713 -277.247 324.959 276.073
714 -268.594 315.754 246.302
715 -248.757 303.129 210.645
716 -217.101 287.553 172.855
717 -173.862 269.444 136.145
718 -120.188 249.367 103.263
719 -58.0816 227.541 75.6396
720 8.81236 203.942 54.6825
721 76.9934 178.828 41.2154
722 142.36 152.182 35.9241
723 201.4 124.233 39.5219
724 251.535 95.9108 52.1129
725 291.244 68.3291 73.3396
726 320.814 43.0417 102.537
727 341.398 21.9009 138.39
728 355.187 6.84339 178.878
729 364.942 -1.0692 221.851
730 373.72 -1.60568 264.978
731 384.37 5.43697 305.746
732 399.385 19.2337 342.148
733 420.543 39.1027 372.368
734 449.205 64.0812 394.989
735 485.803 94.0433 409.2
736 529.521 128.749 414.506
737 579.073 168.467 410.884
738 632.17 213.021 399.071
739 685.825 262.214 379.978
740 736.725 315.253 355.371
741 781.001 370.611 326.615
742 815.124 425.827 295.07
743 836.459 477.69 261.814
744 843.265 522.529 227.416
745 835.23 556.85 191.95
746 813.61 577.707 155.732
747 780.759 583.788 119.013
748 739.971 575.055 83.2856
749 694.737 553.443 50.009
750 648.215 522.067 20.9356
751 603.293 484.904 -2.18015
752 561.929 446.265 -18.1873
753 525.259 410.13 -26.9969
754 493.688 380.191 -28.941
755 466.926 358.769 -25.5211
756 443.927 347.445 -18.123
757 423.922 346.467 -8.15959
758 405.862 355.529 2.74729
759 389.405 373.515 13.4694
760 373.498 399.044 23.1169
761 357.522 430.468 30.8773
762 340.566 465.48 36.3064
763 321.877 501.915 38.786
764 301.114 537.054 38.6637
765 278.704 567.88 35.9962
766 255.579 591.331 30.8711
767 233.59 604.886 23.5677
768 214.878 606.996 14.1212
769 201.334 596.972 2.36033
770 193.667 575.651 -11.5421
771 191.447 544.206 -27.4576
772 193.41 504.362 -44.5541
773 197.121 457.746 -61.771
774 200.358 405.875 -78.316
775 201.935 349.925 -93.4161
776 201.766 291.274 -106.408
777 201.117 230.986 -116.88
778 202.273 170.465 -124.684
779 207.131 111.473 -129.508
780 217.509 55.9841 -131.288
781 233.991 5.95986 -129.852
782 256.221 -36.4405 -126.094
783 282.916 -69.2507 -120.304
784 311.906 -90.7209 -113.429
785 341.225 -99.5595 -106.251
786 368.808 -95.5179 -99.1603
787 392.844 -79.4938 -91.7826
788 411.892 -53.3223 -83.7178
789 424.951 -20.3062 -73.9738
790 431.358 15.7848 -61.9012
791 431.098 51.2786 -47.3939
792 424.458 82.9117 -31.172
793 412.432 107.81 -14.6048
794 396.273 124.693 0.428066
795 377.396 133.019 11.8838
796 357.34 133.406 18.6079
797 337.42 126.606 20.2177
798 319.012 113.977 17.3703
799 302.712 96.4578 12.0291
800 288.752 75.4681 6.3145
801 277.663 51.9302 2.47456
802 269.048 27.2156 2.49889
803 263.338 2.86211 7.28235
804 260.537 -19.2707 17.1153
805 260.712 -36.91 31.7452
806 263.472 -47.4884 50.7645
807 267.405 -48.7873 73.9109
808 271.056 -39.1946 100.805
809 272.693 -17.6679 131.582
810 270.467 15.7998 165.769
811 263.049 60.2478 202.333
812 249.604 113.675 239.825
813 229.915 173.45 276.058
814 204.175 236.547 308.765
815 173.257 299.754 335.656
816 138.71 360.741 354.72
817 102.107 416.606 364.174
818 65.6355 465.243 363.052
819 31.4272 505.011 351.214
820 1.90444 534.729 329.478
821 -20.9899 554.308 299.31
822 -35.317 564.693 262.943
823 -39.969 567.692 223.449
824 -34.2811 565.566 183.56
825 -18.8618 560.448 145.898
826 4.76145 553.837 112.595
827 33.8378 545.786 84.2462
828 64.9838 535.442 61.0504
829 94.7834 521.391 42.5441
830 120.226 502.404 28.1153
831 139.248 477.844 17.2781
832 150.815 448.567 9.98149
833 154.684 416.088 6.53737
834 151.52 383.128 7.49688
835 140.979 351.649 13.5127
836 123.254 323.229 24.8456
837 98.1044 298.35 41.3173
838 65.6115 276.021 61.5849
839 26.7128 254.994 83.8567
840 -16.9506 233.575 105.975
841 -62.7827 210.537 125.871
842 -107.772 184.802 141.633
843 -148.898 156.459 151.963
844 -183.356 125.633 156.598
845 -209.161 93.1245 156.34
846 -224.396 60.2046 152.153
847 -228.203 28.3411 146.257
848 -220.869 -1.19876 140.511
849 -203.454 -27.3709 136.468
850 -179.036 -49.469 134.513
851 -151.099 -67.5027 134.251
852 -123.766 -81.8515 134.096
853 -100.791 -93.2946 132.366
854 -84.9229 -102.284 127.153
855 -77.555 -109.417 117.3
856 -77.7704 -115.071 102.431
857 -83.6819 -119.328 82.11
858 -92.2452 -122.552 56.7248
859 -100.191 -125.282 26.8555
860 -104.653 -127.943 -6.58029
861 -103.512 -131.112 -42.2608
862 -95.8175 -135.535 -78.1368
863 -81.4041 -141.812 -112.312
864 -60.6038 -150.55 -142.617
865 -33.8956 -161.623 -167.533
866 -1.50569 -174.367 -186.437
867 36.2581 -187.651 -199.45
868 79.0023 -199.232 -207.297
869 125.47 -206.518 -210.995
870 173.688 -206.597 -211.579
871 221.134 -196.787 -209.461
872 265.165 -175.156 -204.677
873 303.78 -140.716 -196.822
874 335.885 -94.0687 -185.096
875 362.031 -36.8471 -168.27
876 383.931 28.0358 -145.319
877 403.687 97.3039 -115.417
878 423.303 166.906 -78.5907
879 443.938 233.129 -35.8785
